"ID","Regen_Plot","OldPLOTID","Count_total","X0yr","Ct_1yr","Ct_2yr","Ct_3yr","Ct_4yr","Ct_5yr","X6yr","X7yr","X8yr","X9yr","X10yr","X11.yr","Type","Species","num_dead","seed_veg_plant","tallest_age","tallest_ht_cm","tallest_lastyr_cm","Remarks","number_sprouts","X11yr","X12yr","X13yr","X14yr","X15yr","X16yr","X17yr","X18yr","X19yr","X20.yr","unk_yr","quadrants","x21yr","x22yr","x23yr","x24yr","x25yr","x26yr"
4496,"RCH1100191",NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,"C","PILA",NA,"S",15,44,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4497,"RCH1100191",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",12,24,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4498,"RCH1100117",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PILA",NA,"S",50,58,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4499,"RUS1100029",NA,11,2,NA,NA,3,1,1,1,1,1,NA,NA,1,"C","ABMA",NA,"S",15,60,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4500,"RUS1100029",NA,14,2,2,NA,3,1,1,2,1,NA,NA,1,1,"C","ABCO",NA,"S",15,70,4.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4501,"RUS1100030",NA,13,NA,NA,NA,2,1,4,2,NA,1,1,1,1,"C","ABCO",NA,"S",12,125,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4502,"RUS1100030",NA,12,1,NA,NA,2,2,2,1,NA,1,NA,2,1,"C","ABMA",NA,"S",15,115,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4503,"RUS1100030",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",0,8,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4504,"RUS1100031",NA,9,NA,NA,NA,3,NA,2,NA,NA,2,1,NA,1,"C","ABMA",NA,"S",22,85,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4505,"RUS1100031",NA,4,NA,NA,NA,NA,NA,2,1,NA,1,NA,NA,NA,"C","ABCO",NA,"S",6,28,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4506,"RUS1100031",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",5,20,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4507,"RUS1100032",NA,13,1,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",3,4.5,1.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4508,"RUS1100032",NA,12,NA,4,4,3,1,NA,NA,NA,NA,NA,NA,NA,"C","ABMA",NA,"S",17,65,0.8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4509,"RUS1100033",NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,"C","ABMA",NA,"S",24,95,1.9,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4510,"RUS1100033",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"C","ABCO",NA,"S",24,80,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4511,"RUS1100034",NA,3,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",6,90,15,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4512,"RUS1100051",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",21,85,2.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4513,"RUS1100051",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABMA",NA,"S",21,110,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4514,"RUS1100078",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",1,7,1.6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4515,"RUS1100079",NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABMA",NA,"S",0,4.5,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4516,"RUS1100079",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",1,4,0.3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4517,"RUS1100080",NA,20,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",1,6.5,0.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4518,"RUS1100097",NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",3,5.5,1.1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4519,"RUS1100097",NA,7,1,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",5,10,1.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4520,"RUS1100098",NA,2,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,"C","ABCO",NA,"S",8,43,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4521,"RUS1100098",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","PIAT",NA,"S",4,95,16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4522,"RUS1100099",NA,5,NA,NA,NA,1,NA,NA,NA,1,2,1,NA,NA,"C","PIPO",NA,"S",9,111,11,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4523,"RUS1100099",NA,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"C","ABCO",NA,"S",8,21,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4524,"RUS1100099",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",10,113,11,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
4525,"RUS1100099",NA,10,NA,2,3,1,NA,1,NA,2,NA,NA,NA,1,"C","PSME",NA,"S",7,75,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4526,"RUS1100100",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,30,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4527,"RUS1100100",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",5,30,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4528,"RUS1100112",NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,7,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4529,"RUS1100116",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABMA",NA,"S",1,7,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4530,"RUS1100131",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",14,90,6,"",NA,0,0,0,0,0,0,0,0,0,0,7,NA,0,0,0,0,0,0
4531,"RUS1100131",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",2,8,3,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
4532,"RUS1100131",NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","ACGL",NA,"S",3,14.5,4.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4533,"RUS1100132",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",12,113,11,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4534,"RUS1100132",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",8,111,13,"",NA,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,0,0,0,0
4535,"RUS1100134",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",1,8,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4536,"RUS1100134",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",2,19,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4537,"RUS1100134",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",2,13,2.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4538,"RUS1100135",NA,257,3,244,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,10,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4539,"RUS1100135",NA,16,NA,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,15,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4540,"RUS1100135",NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",1,11,1.1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4541,"RUS1100136",NA,191,NA,175,14,2,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",3,15,6.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4542,"RUS1100136",NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",3,12,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4543,"RUS1100136",NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",2,19,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4544,"RUS1100136",NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",1,9,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4545,"RUS1100138",NA,27,NA,8,15,4,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",3,21,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4546,"RUS1100138",NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,12,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4547,"RUS1100138",NA,4,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",3,55,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4548,"RUS1100138",NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,14.5,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4549,"RUS1100165",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",4,NA,NA,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
4550,"RUS1100166",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,5.2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4551,"RUS1100167",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",5,23,6,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
4552,"RUS1100168",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",4,16.5,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4553,"RUS1100172",NA,51,9,40,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",4,15.5,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4554,"RUS1100172",NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",2,16.5,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4555,"RUS1100172",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",2,8,2.5,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
4556,"RUS1100172",NA,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",2,20,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4557,"RUS1100172",NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",1,11,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4558,"RUS1100172",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",3,14.5,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4559,"RUS1100178",NA,5,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",3,21,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4560,"RUS1100179",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",1,5.5,0.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4561,"RUS1100181",NA,7,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,6,1.8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4562,"RUS1100206",NA,4,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",3,35,12,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4563,"RUS1100206",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",4,55,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4564,"RUS1100206",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",3,16,4.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4565,"RUS1100206",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",4,32,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4566,"RUS1100207",NA,8,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",3,55,12,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4567,"RUS1100207",NA,3,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,30,11,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4568,"RUS1100207",NA,5,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",3,66,9,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4569,"RUS1100207",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",2,15.5,3.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4570,"RUS1100280",NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",4,45,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4571,"RUS1100280",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",5,27,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4572,"RUS1100281",NA,9,NA,NA,2,3,NA,4,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,110,26,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4573,"RUS1100281",NA,3,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",5,110,13,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4574,"RUS1100281",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",3,17,1.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4575,"RUS1100311",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",4,17,2.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4576,"RUS1100311",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",3,22,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4577,"RUS1100352",NA,3,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4578,"RUS1100353",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",3,10,3,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
4579,"RUS1100392",NA,22,NA,1,3,10,7,1,NA,NA,NA,NA,NA,NA,"C","PIAT",NA,"S",5,115,19,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4580,"RUS1100393",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",5,23,3,"",NA,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,0,0,0,0
4581,"RUS1100394",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",3,16.5,4,"",NA,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,0,0,0,0
4582,"RUS1100394",NA,5,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",2,9.5,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4583,"RUS1100516",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,4.5,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4584,"RUS1100516",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",1,7,0.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4585,"RUS1100516",NA,14,3,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",3,25,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4586,"RUS1100517",NA,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",1,14.5,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4587,"RCH1100004",NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"s",11,25,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4588,"RCH1100004",NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"s",0,10,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4589,"RCH1100004",NA,4,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"s",2,8,1.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4590,"RCH1100004",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"s",11,27,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4591,"RCH1100015",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","ABMA",NA,"s",30,130,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4592,"RCH1100015",NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,"C","PILA",NA,"s",8,35,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4593,"RCH1100026",NA,3,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,"C","CADE27",NA,"S",20,110,0.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4594,"RCH1100046",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",5,10,0.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4595,"RCH1100046",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PIPO",NA,"S",30,40,0.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4596,"RCH1100046",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","ABMA",NA,"S",30,75,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4597,"RCH1100053",NA,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",0,4,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4598,"RCH1100053",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",3,10,2.5,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
4599,"RCH1100053",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","ACMA",NA,"S",3,4,1.25,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
4600,"RCH1100053",NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,5,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4601,"RCH1100061",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"C","PILA",NA,"S",7,10,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4602,"RCH1100061",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"C","ABCO",NA,"S",10,22,0.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4603,"RCH1100058",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",2,4,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
