plot_id,contributor,longitude,latitude,fire_year,sample_year,time_since_fire,distance_seed_source,fire_severity_category,shrub_cover,grass_cover,forb_cover,canopy_cover,count_CONIF.ALLSP,plot_size_CONIF.ALLSP
PWR0900236,DJNY,-120.27448055870107,38.490456954648046,2004,2009,5,16.19,high,41,15,10,0,0,60
PWR0900242,DJNY,-120.30205174190674,38.488626588149145,2004,2009,5,60,high,40,20,5,0,0,60
PWR0900244,DJNY,-120.29743233724616,38.48864111046544,2004,2009,5,15,high,18,27,5,0,2,60
PWR0900245,DJNY,-120.29523108648844,38.48863594306465,2004,2009,5,25,high,25,5,30,0,1,60
PWR0900247,DJNY,-120.30660127278296,38.48680424388004,2004,2009,5,15,high,2,78,0,0,25,60
PWR0900248,DJNY,-120.30431572892272,38.48681379679173,2004,2009,5,10,high,45,5,0.5,0,0,60
PWR0900258,DJNY,-120.2928514324486,38.48506158560499,2004,2009,5,6.47,high,70,5,5,0,0,60
PWR0900259,DJNY,-120.2856154785208,38.48508321220122,2004,2009,5,70.38,high,50,15,5,0,0,60
PWR0900262,DJNY,-120.35021681239598,38.48310123843689,2004,2009,5,26.56,high,40,10,10,0,5,60
PWR0900263,DJNY,-120.34787153762869,38.48307641553241,2004,2009,5,30.15,high,3,15,12,0,4,60
PWR0900266,DJNY,-120.30663019362123,38.48317788888542,2004,2009,5,5,high,5,40,5,0,1,60
PWR0900271,DJNY,-120.35249624825722,38.48128613136634,2004,2009,5,10.79,high,35,5,5,0,27,60
PWR0900274,DJNY,-120.30658420135573,38.48137196919205,2004,2009,5,10,high,95,0.5,0.5,0,0,60
PWR0900282,DJNY,-120.3455712441404,38.4758887467886,2004,2009,5,15.65,high,80,5,5,0,3,60
PWR0900283,DJNY,-120.34330349172218,38.475925419274105,2004,2009,5,28.13,high,32,15,18,0,0,60
RAL1100470,DJNY,-120.68015259770692,39.03184446342627,2006,2011,5,2,high,60,7,3,30,0,60
RAL1100473,DJNY,-120.6732247240216,39.03201021370982,2006,2011,5,2.8,high,7,6,4,30,0,60
RAL1100516,DJNY,-120.66861649218646,39.03016314320156,2006,2011,5,1.7,high,20,10,2,60,0,60
RAL1100517,DJNY,-120.66631634904154,39.03013271120834,2006,2011,5,24.1,high,1,85,5,0,0,60
RAL1100547,DJNY,-120.6917318441272,39.02816422955244,2006,2011,5,6.4,high,40,1,85,8,1,60
RAL1100548,DJNY,-120.68940499287666,39.02827076429967,2006,2011,5,19,high,65,10,8,10,2,60
RAL1100590,DJNY,-120.68952944424478,39.02656713815193,2006,2011,5,13.5,high,65,0.5,1,1,12,60
RAL1100627,DJNY,-120.70096448982589,39.02458632465504,2006,2011,5,24,high,20,20,10,0,4,60
RAL1100992,DJNY,-120.71923744769626,39.008263766095425,2006,2011,5,21,high,50,4,1,3,3,60
RAL1100993,DJNY,-120.71693736418551,39.008299033075396,2006,2011,5,9,high,75,0.5,10,20,2,60
RAL1101034,DJNY,-120.72158400706265,39.006456673531225,2006,2011,5,3.9,high,25,35,10,15,2,60
RAL1101035,DJNY,-120.71922640955289,39.00645446278593,2006,2011,5,64.8,high,85,0.5,0.5,10,0,60
RAL1101036,DJNY,-120.71690542714823,39.00651662081801,2006,2011,5,3.6,high,80,10,10,30,0,60
RAL1101037,DJNY,-120.71461235507546,39.00647215252204,2006,2011,5,92.4,high,55,30,5,5,2,60
RAL1101124,DJNY,-120.71221474962323,39.00292066946309,2006,2011,5,1.6,high,20,15,10,10,1,60
RAL1101125,DJNY,-120.70990827860528,39.00288008149867,2006,2011,5,19.5,high,40,0.5,8,0,2,60
RAL1101134,DJNY,-120.689239180909,39.00308716551287,2006,2011,5,14.7,high,3,0,0,0,3,60
RCH1100022,DJNY,-121.13428725109884,40.07078040356246,2008,2011,3,65,high,45,0,0.5,0,58,60
RCH1100065,DJNY,-121.12019404798282,40.06730931572653,2008,2011,3,10,high,0.5,0,0.5,0,73,60
RCH1100089,DJNY,-121.12014980688757,40.06550682595255,2008,2011,3,18,high,15,0,25,0,2,60
RCH1100170,DJNY,-121.15518841057182,40.057989279492055,2008,2012,4,200,high,70,0.5,50,0,418,60
RCH1100210,DJNY,-121.11765274864202,40.056547492547125,2008,2011,3,20,high,10,0.5,20,0,7,60
RCH1100224,DJNY,-121.14109690463762,40.05451175936685,2008,2012,4,16,high,15,2,1,0.5,0,60
RCH1100248,DJNY,-121.13866066453183,40.052706889975994,2008,2011,3,20,high,80,1,45,0,77,60
RCH1100250,DJNY,-121.133981526716,40.052766732572756,2008,2011,3,30,high,15,10,75,0,16,60
RCH1100271,DJNY,-121.1363644286565,40.050931249118754,2008,2012,4,50,high,90,10,15,0,163,60
RCH1100379,DJNY,-121.1549925697685,40.041779126719604,2008,2011,3,18,high,45,0.5,5,0,17,60
RCH1100406,DJNY,-121.15257933787484,40.039992931689504,2008,2011,3,33.6,high,15,0.5,6,0,2,60
RCH1100408,DJNY,-121.14779756803894,40.03997963067937,2008,2011,3,NA,high,NA,NA,NA,NA,0,60
RCH1100432,DJNY,-121.15254619130381,40.03818160905756,2008,2011,3,1,high,2,10,20,10,1,60
RCH1100667,DJNY,-121.12182074074217,40.02045343825365,2008,2012,4,30,high,40,1,3,0,27,60
RCH1100698,DJNY,-121.13855846598037,40.01811100256885,2008,2012,4,3,high,0.5,3,18,20,164,60
RCH1100703,DJNY,-121.12641662038652,40.01864499331073,2008,2012,4,200,high,15,0.5,30,0,6,60
RCH1100727,DJNY,-121.15219114298321,40.016599531453984,2008,2012,4,4,high,10,0.5,5,50,26,60
RCH1100737,DJNY,-121.12878752204361,40.016782428599114,2008,2011,3,45,high,60,0.5,20,0,11,60
RCH1100738,DJNY,-121.1264544252886,40.01683480943841,2008,2012,4,100,high,50,0.5,15,0,4,60
RCH1100739,DJNY,-121.12408619162453,40.016886574257775,2008,2011,3,60,high,60,45,20,0,16,60
RCH1100768,DJNY,-121.13577358853435,40.01495813653424,2008,2011,3,35,high,6,0.5,10,0,87,60
RUS1100078,DJNY,-123.0124405581197,41.14018913372378,2006,2011,5,28.52,high,1,0.5,1,0,1,60
RUS1100112,DJNY,-123.01458678620749,41.13847240363623,2006,2011,5,18,high,3,5,25,0,2,60
RUS1100115,DJNY,-123.00749799313745,41.13858883620595,2006,2011,5,58,high,1,0,60,0,0,60
RUS1100116,DJNY,-123.00503127168433,41.138604013743695,2006,2011,5,16.78,high,1,0,0.5,0,2,60
RUS1100146,DJNY,-123.01463974423756,41.136570893256796,2006,2011,5,35,high,0,0,10,0,0,60
RUS1100149,DJNY,-123.00740044651937,41.13682777398835,2006,2011,5,76.59,high,4,0,8,0,0,60
RUS1100150,DJNY,-123.00612815762362,41.13684586474286,2006,2011,5,40.33,high,25,0,0.5,0,0,60
RUS1100151,DJNY,-123.00265146131433,41.136878065791784,2006,2011,5,46.66,high,40,0,1,0,0,60
RUS1100168,DJNY,-123.04523234513746,41.13408267347582,2006,2011,5,1.5,high,15,30,30,0,1,60
RUS1100169,DJNY,-123.04295076847595,41.13417921196787,2006,2011,5,12.73,high,0.5,80,5,5,0,60
RUS1100170,DJNY,-123.0405761027018,41.13422808562809,2006,2011,5,13.64,high,5,40,10,0,0,60
RUS1100178,DJNY,-123.02158338196705,41.13488124709229,2006,2011,5,10,high,3,0,12,0,5,60
RUS1100180,DJNY,-123.01684031961325,41.13467107006768,2006,2011,5,NA,high,3,0,30,0,0,60
RUS1100182,DJNY,-123.01212871142728,41.13494091241164,2006,2011,5,15.28,high,1,0.5,30,0,0,60
RUS1100204,DJNY,-123.04275325230165,41.132386597436174,2006,2011,5,4.5,high,65,1,5,0,0,60
RUS1100205,DJNY,-123.04059043787608,41.132356211990455,2006,2011,5,3,high,5,50,20,0,0,60
RUS1100279,DJNY,-123.02143572325508,41.129281882033354,2006,2011,5,34.21,high,55,0.5,3,0,0,60
RUS1100280,DJNY,-123.01875916506044,41.129188665378805,2006,2011,5,51.08,high,40,0.5,2,0,3,60
RUS1100281,DJNY,-123.01664806745026,41.129215923821086,2006,2011,5,18.65,high,12,17,45,0,13,60
RUS1100311,DJNY,-123.01894583646975,41.12747638700635,2006,2011,5,53.16,high,50,0,0.5,0,2,60
RUS1100392,DJNY,-123.06622102833683,41.119134037925825,2006,2011,5,43.39,high,68,1,0.5,0,22,60
RUS1100534,DJNY,-123.07049297074174,41.10843641409812,2006,2011,5,20,high,2,40,7,0,0,60
SHR0900001,DJNY,-120.017927120379,38.78602490422131,2002,2009,7,3.6,high,3,NA,NA,2,0,60
SHR0900002,DJNY,-120.01331565226013,38.786036761547024,2002,2009,7,17.9,high,25,NA,NA,0,0,60
SHR0900003,DJNY,-120.01101287284061,38.78602296760798,2002,2009,7,28.4,high,17,NA,NA,0,0,60
SHR0900004,DJNY,-120.00868865223624,38.786007227473405,2002,2009,7,4.2,high,32,NA,NA,NA,0,60
SHR0900007,DJNY,-120.01327204706676,38.7842804165589,2002,2009,7,77.7,high,90,NA,NA,0,1,60
SHR0900008,DJNY,-120.01101730092194,38.78425334767639,2002,2009,7,17.03,high,32,NA,NA,0,0,60
SHR0900009,DJNY,-120.00870554267252,38.784216215973686,2002,2009,7,14.09,high,21,NA,NA,0,0,60
SHR0900010,DJNY,-120.02047183645779,38.78242760421543,2002,2010,8,161,high,NA,NA,NA,0,1,60
SHR0900012,DJNY,-120.0228128996502,38.78070028550989,2002,2009,7,111,high,NA,NA,NA,0,0,60
SHR0900014,DJNY,-120.01824306883297,38.78060223281454,2002,2009,7,110,high,NA,NA,NA,0,4,60
SIM1000003,DJNY,-123.56027960492816,40.71836001027944,2004,2010,6,4,high,17,5,10,NA,52,60
SIM1000005,DJNY,-123.5625250059381,40.716720782510905,2004,2010,6,1.3,high,9,20,20,60,45,60
SIM1000006,DJNY,-123.5601848226271,40.71675657618735,2004,2010,6,17,high,8,1,5,0,113,60
SIM1000007,DJNY,-123.54841636526706,40.71702037538665,2004,2010,6,120,high,25,15,10,0,15,60
SIM1000008,DJNY,-123.5460024108329,40.71712983243775,2004,2010,6,48.4,high,33,12,3,0,14,60
SIM1000011,DJNY,-123.5601795595679,40.7148856916713,2004,2010,6,NA,high,19,0.5,5,0,5,60
SIM1000012,DJNY,-123.55416999277571,40.71475857889137,2004,2010,6,200,high,19,25,10,0,2,60
SIM1000013,DJNY,-123.55212304614643,40.7149125255002,2004,2010,6,NA,high,0.5,85,3,0,0,60
SIM1000014,DJNY,-123.52475130030908,40.71533270883488,2004,2010,6,81.3,high,74,0.5,10,0,15,60
SIM1000015,DJNY,-123.54600613637662,40.715252688253685,2004,2010,6,58,high,0.5,20,15,0,17,60
SIM1000016,DJNY,-123.54360204018127,40.715271331564935,2004,2010,6,48,high,2,1,0.5,0,0,60
SIM1000017,DJNY,-123.54185082229672,40.715456674610124,2004,2010,6,30,high,6,0.5,1,0,20,60
SIM1000019,DJNY,-123.57300693142113,40.71066678341971,2004,2010,6,17.5,high,6,1,12,0,0,60
SIM1000021,DJNY,-123.55999284801197,40.71307658521739,2004,2010,6,0.7,high,4,0,1,0,17,60
SIM1000022,DJNY,-123.55394001816983,40.71272373368619,2004,2010,6,NA,high,5,4,0.5,0,31,60
SIM1000023,DJNY,-123.55226169329525,40.71306509435605,2004,2010,6,NA,high,81,0.5,0.5,0,17,60
SIM1000024,DJNY,-123.54826913894217,40.71340537383194,2004,2010,6,NA,high,2,15,35,0,10,60
SIM1000025,DJNY,-123.54583540103899,40.713424925023816,2004,2010,6,NA,high,2,50,10,0,3,60
SIM1000026,DJNY,-123.542039301246,40.71387928031896,2004,2010,6,38,high,10,0.5,1,0,3,60
SIM1000028,DJNY,-123.56944256384311,40.71055830043462,2004,2010,6,270,high,74,10,1,0,0,60
SIM1000029,DJNY,-123.56005030458572,40.711201791775785,2004,2010,6,200,high,10,0,10,0,0,60
SIM1000030,DJNY,-123.55459456141914,40.710279252898154,2004,2010,6,800,high,0.5,0,1,0,3,60
SIM1000031,DJNY,-123.55310028485576,40.71139448346995,2004,2010,6,NA,high,10,2,1,0,22,60
SIM1000032,DJNY,-123.55058834303685,40.71156918757905,2004,2010,6,NA,high,0.5,0.5,2,0,1,60
SIM1000033,DJNY,-123.54805387581673,40.711756105633675,2004,2010,6,NA,high,0.5,75,2,0,1,60
SIM1000034,DJNY,-123.5457765611557,40.71167068290346,2004,2010,6,NA,high,5,70,2,0,1,60
SIM1000036,DJNY,-123.55993588460461,40.70941422428134,2004,2010,6,200,high,3,0.5,1,0,0,60
SIM1000037,DJNY,-123.55281384750602,40.709684215991636,2004,2010,6,NA,high,10,0.5,0.5,0,1,60
SIM1000038,DJNY,-123.5481194722048,40.70983704611024,2004,2010,6,NA,high,0.5,0.5,0.5,10,1,60
SIM1000039,DJNY,-123.54567477686068,40.70994862386668,2004,2010,6,NA,high,70,5,2,0,0,60
SIM1000042,DJNY,-123.5668758141846,40.708030500404135,2004,2010,6,3.8,high,3,5,0.5,3,40,60
SIM1000043,DJNY,-123.56218706940881,40.70758218829975,2004,2010,6,55,high,9,1,0.5,0,10,60
SIM1000044,DJNY,-123.55984654857457,40.70752536752649,2004,2010,6,29.5,high,6,0,10,0,0,60
SIM1000045,DJNY,-123.55270619969798,40.70794741678832,2004,2010,6,NA,high,8,0,25,0,4,60
SIM1000046,DJNY,-123.5454204399935,40.70796990840153,2004,2010,6,NA,high,60,15,2,0,0,60
SIM1000047,DJNY,-123.54096430787601,40.70821960572941,2004,2010,6,300,high,41,30,5,0,0,60
SIM1000048,DJNY,-123.56211240931525,40.70575650195115,2004,2010,6,46.4,high,12,7,15,0,16,60
SIM1000049,DJNY,-123.55974075970828,40.70587639972044,2004,2010,6,95,high,6,5,15,0,0,60
SIM1000050,DJNY,-123.54560125424373,40.70633632875305,2004,2010,6,13.8,high,5,0,1,8,85,60
SIM1000051,DJNY,-123.54083065277598,40.70660984807096,2004,2010,6,60,high,20,0,0.5,0,260,60
SIM1000052,DJNY,-123.56202885726144,40.7040131071226,2004,2010,6,50,high,4,3,20,0,5,60
SIM1000053,DJNY,-123.55968645017747,40.70408367417228,2004,2010,6,35.1,high,12,50,40,0,1,60
SIM1000054,DJNY,-123.54787872092588,40.70441129680258,2004,2010,6,58.8,high,7,0,50,0.5,5,60
SIM1000055,DJNY,-123.54528533703237,40.70454113850337,2004,2010,6,10.8,high,3,0,1,0,87,60
SIM1000056,DJNY,-123.5407544658912,40.70466947376187,2004,2010,6,111.3,high,3,50,3,0,7,60
SIM1000058,DJNY,-123.55998923519053,40.70276703465765,2004,2010,6,20,high,20,0.5,1,0,1,60
SIM1000059,DJNY,-123.55954199200232,40.70229661003185,2004,2010,6,120,high,50,5,0,0,2,60
SIM1000060,DJNY,-123.55483102458852,40.70238258833399,2004,2010,6,800,high,2,0.5,4,0,12,60
SIM1000061,DJNY,-123.55248572103712,40.70248347232834,2004,2010,6,115,high,6,0,1,5,11,60
SIM1000062,DJNY,-123.54771459015551,40.70262638277368,2004,2010,6,31,high,2,5,1,0,42,60
SIM1000063,DJNY,-123.5452666915631,40.70277742463635,2004,2010,6,144,high,2,7,5,0,2,60
SIM1000068,DJNY,-123.54762147281878,40.698974809734686,2004,2010,6,61.7,high,10,5,15,1,1,60
SIM1000069,DJNY,-123.54519635815505,40.6991165530739,2004,2010,6,150,high,8,0.5,0.5,18,10,60
SIM1000070,DJNY,-123.53522710163035,40.69851530107282,2004,2010,6,68.5,high,87,1,0.5,0,0,60
SIM1000071,DJNY,-123.53534085674036,40.696460800648815,2004,2010,6,173,high,40,50,1,0,0,60
SIM1000072,DJNY,-123.53090512555801,40.69756349430621,2004,2010,6,15.3,high,17,0,5,0,504,60
SIM1000073,DJNY,-123.53951290183606,40.6942342582003,2004,2010,6,32,high,7,80,1,0,2,60
SIM1000074,DJNY,-123.53732314691428,40.69421744469567,2004,2010,6,320,high,13,10,12,0,0,60
SIM1000075,DJNY,-123.53322855845735,40.69577618915861,2004,2010,6,35,high,5,2,1,0,26,60
SIM1000076,DJNY,-123.53078307560867,40.69593583111326,2004,2010,6,1,high,37,40,10,0,31,60
SIM1000078,DJNY,-123.53785870059602,40.69392117850252,2004,2010,6,100,high,14,6,5,3,1,60
SIM1000079,DJNY,-123.53306641465285,40.69401034013936,2004,2010,6,61.7,high,18,0,10,0,19,60
SIM1000080,DJNY,-123.53080510072019,40.694087873867,2004,2010,6,130,high,45,5,30,0,8,60
SIM1000082,DJNY,-123.53293932411012,40.692320181466094,2004,2010,6,250,high,11,20,15,0,1,60
SIM1000083,DJNY,-123.5307256330392,40.692246958967665,2004,2010,6,NA,high,11,1,3,0,27,60
SIM1000084,DJNY,-123.54013908778009,40.69022752112278,2004,2010,6,5,high,6,0,1,5,178,60
SIM1000085,DJNY,-123.53790722437057,40.6903004615873,2004,2010,6,29,high,10,60,15,0,9,60
SIM1000086,DJNY,-123.5329504836877,40.69039344709871,2004,2010,6,45,high,5,90,2,0,0,60
SIM1000087,DJNY,-123.53054917198402,40.69047198219337,2004,2010,6,40,high,40,1,1,0,11,60
SIM1000088,DJNY,-123.53782558421413,40.688271820192085,2004,2010,6,12.7,high,0,2,5,0,59,60
SIM1000095,DJNY,-123.53977457566363,40.68494825480798,2004,2010,6,12.6,high,5,2,10,0.5,39,60
SIM1000096,DJNY,-123.53736988665582,40.68312224341182,2004,2010,6,24.7,high,33,3,0.5,0,7,60
SLD1200043,DJNY,-117.09503683500019,34.231074172118106,2007,2012,5,26,high,40,0.5,0,0,0,60
SLD1200045,DJNY,-117.08634348295548,34.23088461914261,2007,2012,5,13.3,high,30,0.5,75,0,0,60
SLD1200053,DJNY,-117.08199300531459,34.23254157858563,2007,2012,5,19.3,high,80,0,10,0,0,60
SLD1200054,DJNY,-117.09699411380055,34.2333686676858,2007,2012,5,7.2,high,40,70,0.5,0,0,60
SLD1200066,DJNY,-117.10142178072876,34.236655969792125,2007,2012,5,12.3,high,95,5,5,0,0,60
SLD1200075,DJNY,-117.09263634871265,34.23821478252856,2007,2012,5,9.3,high,70,0,0.5,2,0,60
SLD1200079,DJNY,-117.09477551396381,34.24006761702273,2007,2012,5,6.5,high,0,0.5,5,0,0,60
SLD1200110,DJNY,-117.10522051920054,34.25117304473312,2007,2012,5,4.9,high,75,0.5,0.5,7,0,60
SLD1200112,DJNY,-117.10087110183116,34.25108549761572,2007,2012,5,21.5,high,70,5,0,1,0,60
SLD1200119,DJNY,-117.10078910882244,34.252887674788504,2007,2012,5,3.2,high,2,85,0,25,0,60
SLD1200150,DJNY,-117.07882635173593,34.25955938637935,2007,2012,5,NA,high,8,15,2,80,0,60
SLD1200151,DJNY,-117.07073782345526,34.25032208919224,2007,2012,5,0.7,high,11,5,20,20,0,60
SLD1200152,DJNY,-117.06793755053187,34.25927656764467,2007,2012,5,15.4,high,35,20,5,40,0,60
SLD1200157,DJNY,-117.07875134158694,34.2612950743362,2007,2012,5,NA,high,20,0.5,0.5,0,0,60
SLD1200158,DJNY,-117.07659366365345,34.261280458704924,2007,2012,5,53.7,high,20,20,0.5,60,0,60
SLD1200159,DJNY,-117.07224309496699,34.26117874655438,2007,2012,5,61,high,3,0.5,1,0,0,60
SLD1200160,DJNY,-117.07007534295971,34.26112419228943,2007,2012,5,15.1,high,17,10,0.5,0,0,60
SLD1200161,DJNY,-117.0679057018439,34.26109191948098,2007,2012,5,12.7,high,25,1,5,0,0,60
SLD1200165,DJNY,-117.07212922542689,34.26301163569266,2007,2012,5,44.3,high,50,0.5,0,0,1,60
SLD1200166,DJNY,-117.07003099994661,34.26296666307695,2007,2012,5,9.6,high,25,0.5,0.5,0,0,60
SPA1000015,DJNY,-122.85885663528643,39.62008653006431,2003,2010,7,15,high,54,0,0,0,0,60
SPA1000020,DJNY,-122.85888316573384,39.62193873766341,2003,2010,7,45,high,46,2,4,0,11,60
SPA1000021,DJNY,-122.85198646559202,39.62201719599702,2003,2010,7,30,high,42,4,3,0,7,60
SPA1000027,DJNY,-122.84967262844091,39.62386567880183,2003,2010,7,38,high,20,12,30,0,0,60
SPA1000028,DJNY,-122.84738816594164,39.62395514682339,2003,2010,7,NA,high,50,10,10,0,0,60
SPA1000029,DJNY,-122.845038739586,39.62396672368328,2003,2010,7,65,high,50,3,2,0,0,60
SPA1000030,DJNY,-122.85904334791563,39.652492622141914,2003,2010,7,25,high,12,10,15,0,1,60
SPA1000032,DJNY,-122.85207561779079,39.62561912012395,2003,2010,7,15,high,34,0,2,0,0,60
SPA1000033,DJNY,-122.84979472076841,39.625650973515945,2003,2010,7,70,high,34,0,0,0,0,60
SPA1000034,DJNY,-122.84744194517269,39.62562303904029,2003,2010,7,35,high,62,1,0.5,0,0,60
SPA1000035,DJNY,-122.84503876130323,39.62583754910981,2003,2010,7,9.5,high,39,2,4,0,4,60
SPA1000038,DJNY,-122.83572369115234,39.62596062695807,2003,2010,7,13,high,51,30,3,0,5,60
SPA1000039,DJNY,-122.83340070767136,39.626043187784795,2003,2010,7,8,high,32,0.5,2,2,10,60
SPA1000040,DJNY,-122.83111675777873,39.626123506312325,2003,2010,7,35,high,70,0,8,0,1,60
SPA1000041,DJNY,-122.82875494843805,39.62616465025458,2003,2010,7,25,high,28,0,4,0,18,60
SPA1000043,DJNY,-122.8524385152651,39.62740003253479,2003,2010,7,60,high,21,0,2,5,0,60
SPA1000044,DJNY,-122.84979140032128,39.62745610850415,2003,2010,7,15,high,6,4,5,0,4,60
SPA1000046,DJNY,-122.84498528231073,39.62745511096804,2003,2010,7,35.8,high,12,40,8,0,17,60
SPA1000048,DJNY,-122.84043247956996,39.62780945184982,2003,2010,7,40,high,17,2,2,0,0,60
SPA1000049,DJNY,-122.81247819700462,39.628265965553744,2003,2010,7,12,high,20,4,20,0,13,60
SPA1000050,DJNY,-122.81012535132568,39.628322333085684,2003,2010,7,14.7,high,23,0.5,8,0,11,60
SPA1000051,DJNY,-122.85235304440877,39.62923804068646,2003,2010,7,120,high,42,0,0.5,10,0,60
SPA1000052,DJNY,-122.84993442850985,39.62931729639289,2003,2010,7,35,high,28,5,2,1,0,60
SPA1000053,DJNY,-122.84740539308677,39.62942663160917,2003,2010,7,6,high,6,0.5,2,0,16,60
SPA1000054,DJNY,-122.84522554503276,39.629391220387205,2003,2010,7,50,high,30,25,3,0,0,60
SPA1000055,DJNY,-122.84288154153272,39.62944817300412,2003,2010,7,NA,high,38,0,5,0,0,60
SPA1000056,DJNY,-122.84055441516247,39.62951167906008,2003,2010,7,27,high,68,0,3,0,0,60
SPA1000057,DJNY,-122.83814917186272,39.629593050433606,2003,2010,7,20,high,52,0.5,35,0,2,60
SPA1000058,DJNY,-122.85462267173256,39.630972066179645,2003,2010,7,18,high,16,0.5,7,0,2,60
SPA1000059,DJNY,-122.85246593142922,39.6309501550637,2003,2010,7,NA,high,18,60,1,0,0,60
SPA1000060,DJNY,-122.84997137273605,39.63109473030794,2003,2010,7,45,high,24,1,1,10,5,60
SPA1000061,DJNY,-122.84758896511114,39.63115767510051,2003,2010,7,25,high,56,10,1,0,0,60
SPA1000062,DJNY,-122.84531170613448,39.63120007734219,2003,2010,7,20,high,14,20,2,0,5,60
SPA1000063,DJNY,-122.84066116862678,39.63128191312229,2003,2010,7,90,high,12,15,10,0,0,60
SPA1000064,DJNY,-122.83825105716933,39.631375894382394,2003,2010,7,52,high,27,0,3,0,1,60
SPA1000066,DJNY,-122.854665501297,39.63277905954252,2003,2010,7,NA,high,17,0.5,8,0,1,60
SPA1000067,DJNY,-122.85243875948153,39.632770215437255,2003,2010,7,15,high,1,0,0,0,0,60
SPA1000068,DJNY,-122.79181965139611,39.63294770915226,2003,2010,7,130,high,82,15,5,0,6,60
SPA1000069,DJNY,-122.84775369842376,39.63303448086696,2003,2010,7,275,high,13,3,5,0,0,60
SPA1000070,DJNY,-122.84542310852774,39.63303140307847,2003,2010,7,120,high,22,2,5,0,0,60
SPA1000073,DJNY,-122.82443088189024,39.63343136781339,2003,2010,7,9,high,57,3,4,0,1,60
SPA1000074,DJNY,-122.85478493676646,39.63456596489333,2003,2010,7,150,high,9,0.5,0.5,0,0,60
SPA1000075,DJNY,-122.85239167629821,39.634636923631405,2003,2010,7,NA,high,35,25,1,0,0,60
SPA1000076,DJNY,-122.85008039874357,39.63483958033961,2003,2010,7,220,high,23,15,15,0,0,60
SPA1000077,DJNY,-122.84774974802022,39.634836549114986,2003,2010,7,350,high,30,2,5,0,5,60
SPA1000078,DJNY,-122.84541913776246,39.63481545045296,2003,2010,7,230,high,1,60,25,0,0,60
SPA1000079,DJNY,-122.84308801327214,39.634816289630095,2003,2010,7,29.95,high,1,50,20,0,3,60
SPA1000080,DJNY,-122.83848319019852,39.634928825097276,2003,2010,7,35.7,high,22,1,3,0,31,60
SPA1000081,DJNY,-122.83137009350682,39.63508874288459,2003,2010,7,27,high,40,3,1,0,0,60
SPA1000082,DJNY,-122.82917488801401,39.63511653117249,2003,2010,7,30.5,high,38,0,2,0,0,60
SPA1000083,DJNY,-122.82448968198474,39.63524866698327,2003,2010,7,41,high,77,1,2,0,1,60
SPA1000084,DJNY,-122.82212617896315,39.6352824650253,2003,2010,7,22.8,high,40,4,1,0,1,60
SPA1000085,DJNY,-122.85485349232337,39.63633370403993,2003,2010,7,120,high,24,0.5,0.5,0,0,60
SPA1000086,DJNY,-122.85253070272823,39.63644647159956,2003,2010,7,250,high,25,15,1,0,0,60
SPA1000087,DJNY,-122.85016338980917,39.636450830719305,2003,2010,7,400,high,28,0.5,0.5,0,0,60
SPA1000088,DJNY,-122.84782708409747,39.63655744983973,2003,2010,7,400,high,22,12,15,0,0,60
SPA1000089,DJNY,-122.84550512514188,39.63655033026891,2003,2010,7,300,high,64,0.5,0.5,0,0,60
SPA1000090,DJNY,-122.82911925107159,39.636984117237375,2003,2010,7,80,high,82,0,2,0,0,60
SPA1000091,DJNY,-122.82688918121545,39.637089029779084,2003,2010,7,18,high,94,5,18,0,0,60
SPA1000093,DJNY,-122.85492526140244,39.63812676573713,2003,2010,7,NA,high,30,0.5,1,2,0,60
SPA1000094,DJNY,-122.85262651825322,39.63819271129512,2003,2010,7,250,high,19,1,1,0,1,60
SPA1000095,DJNY,-122.85023744729811,39.638261468360334,2003,2010,7,95,high,48,0,0.5,0.5,0,60
SPA1000096,DJNY,-122.8479134195299,39.6383214313095,2003,2010,7,50,high,33,8,20,0,0,60
SPA1000097,DJNY,-122.8455848168511,39.63839305514646,2003,2010,7,300,high,76,4,6,0,0,60
SPA1000099,DJNY,-122.83392280307396,39.63867448959842,2003,2010,7,18.4,high,56,15,5,0,2,60
SPA1000102,DJNY,-122.8526985487257,39.640001091700846,2003,2010,7,NA,high,79,0.5,0.5,0,0,60
SPA1000103,DJNY,-122.85027484908035,39.640048360908885,2003,2010,7,400,high,37,10,10,0,0,60
SPA1000104,DJNY,-122.8479858105016,39.64012206608875,2003,2010,7,500,high,77,1,3,0,0,60
SPA1000105,DJNY,-122.82236121510472,39.64016175390728,2003,2010,7,400,high,44,8,3,0,0,60
SPA1000111,DJNY,-122.85268132378565,39.641857743945515,2003,2010,7,NA,high,6,3,5,0,0,60
SPA1000113,DJNY,-122.84805688779463,39.64193882708231,2003,2010,7,300,high,54,10,15,0,0,60
SPA1000114,DJNY,-122.83656500481493,39.642229668918304,2003,2010,7,30,high,40,15,2,0,5,60
SPA1000115,DJNY,-122.83175408676108,39.64224884037974,2003,2010,7,18.6,high,40,40,5,0,0,60
SPA1000119,DJNY,-122.85741867656623,39.64348128429182,2003,2010,7,150,high,25,5,3,0,0,60
SPA1000120,DJNY,-122.85507356766306,39.643565422104324,2003,2010,7,400,high,65,4,2,0,0,60
SPA1000121,DJNY,-122.85276406455696,39.64361919281666,2003,2010,7,12,high,40,2,2,0,0,60
SPA1000122,DJNY,-122.85045881737938,39.643643369132064,2003,2010,7,NA,high,80,0,0.5,0,0,60
