"Regen_Plot","species","regen.count.old","regen.count.all","adult.count","adult.ba","tallest_ht_cm","regen.presab.old","regen.presab.all"
"POW0069","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0072","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0079","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0082","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0086","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0091","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0095","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0096","PIPJ",0,0,2,2142.46125,NA,FALSE,FALSE
"POW0097","PIPJ",0,0,2,23800.0225,NA,FALSE,FALSE
"POW0099","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0101","PIPJ",0,0,1,5024,NA,FALSE,FALSE
"POW0103","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0105","PIPJ",0,0,2,405.09925,NA,FALSE,FALSE
"POW0106","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0108","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0109","PIPJ",0,0,2,1829.05,NA,FALSE,FALSE
"POW0293","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0294","PIPJ",0,0,1,86.54625,NA,FALSE,FALSE
"POW0295","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0296","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0298","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0299","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0301","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0302","PIPJ",0,0,1,86.54625,NA,FALSE,FALSE
"POW0307","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0311","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0406","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0414","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0517","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0520","PIPJ",0,0,1,3901.64625,NA,FALSE,FALSE
"POW0529","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0534","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0536","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0537","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0540","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0542","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0543","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0544","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0545","PIPJ",0,0,1,415.265,NA,FALSE,FALSE
"POW0549","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POW0551","PIPJ",0,0,0,0,NA,FALSE,FALSE
"POWO088","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900023","PIPJ",0,0.4,0,0,40,FALSE,TRUE
"PWR0900030","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900045","PIPJ",0,0.2,0,0,65,FALSE,TRUE
"PWR0900046","PIPJ",0.666666666666667,0.4,0,0,135,TRUE,TRUE
"PWR0900047","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900048","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900052","PIPJ",5.33333333333333,3.6,0,0,75,TRUE,TRUE
"PWR0900053","PIPJ",0,2.4,0,0,55,FALSE,TRUE
"PWR0900055","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900057","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900063","PIPJ",0.333333333333333,0.2,0,0,30,TRUE,TRUE
"PWR0900068","PIPJ",0.333333333333333,1.4,0,0,NA,TRUE,TRUE
"PWR0900072","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900077","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900078","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900081","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900088","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900094","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900097","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900098","PIPJ",1.66666666666667,1,0,0,55,TRUE,TRUE
"PWR0900099","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900100","PIPJ",3.33333333333333,2.8,0,0,62,TRUE,TRUE
"PWR0900101","PIPJ",0,0,1,226.865,5,FALSE,FALSE
"PWR0900103","PIPJ",0,0.2,0,0,40,FALSE,TRUE
"PWR0900115","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900119","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900121","PIPJ",0,0.2,0,0,10,FALSE,TRUE
"PWR0900122","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900123","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900125","PIPJ",0,0.2,0,0,28,FALSE,TRUE
"PWR0900126","PIPJ",0,0.6,0,0,36,FALSE,TRUE
"PWR0900127","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900139","PIPJ",0,0,0,0,4,FALSE,FALSE
"PWR0900140","PIPJ",0,0,1,105.6296,NA,FALSE,FALSE
"PWR0900141","PIPJ",0,0.8,0,0,50,FALSE,TRUE
"PWR0900144","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900148","PIPJ",3.66666666666667,2.8,0,0,120,TRUE,TRUE
"PWR0900149","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900150","PIPJ",0.333333333333333,0.6,0,0,15,TRUE,TRUE
"PWR0900151","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900152","PIPJ",0,0.4,0,0,35,FALSE,TRUE
"PWR0900153","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900160","PIPJ",0.333333333333333,0.2,0,0,93,TRUE,TRUE
"PWR0900164","PIPJ",0,0.4,0,0,35,FALSE,TRUE
"PWR0900165","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900169","PIPJ",0,0.8,0,0,45,FALSE,TRUE
"PWR0900170","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900184","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900188","PIPJ",0.333333333333333,0.2,0,0,65,TRUE,TRUE
"PWR0900191","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900195","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900199","PIPJ",0.333333333333333,0.6,0,0,58,TRUE,TRUE
"PWR0900202","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900206","PIPJ",0.333333333333333,1.4,0,0,80,TRUE,TRUE
"PWR0900207","PIPJ",0,0.6,0,0,25,FALSE,TRUE
"PWR0900209","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900215","PIPJ",0,0.2,0,0,45,FALSE,TRUE
"PWR0900222","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900224","PIPJ",0,0.8,0,0,55,FALSE,TRUE
"PWR0900225","PIPJ",0,0,1,1540.55465,NA,FALSE,FALSE
"PWR0900236","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900242","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900244","PIPJ",0,0.4,0,0,45,FALSE,TRUE
"PWR0900247","PIPJ",1.66666666666667,3.6,0,0,100,TRUE,TRUE
"PWR0900248","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900258","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900259","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900262","PIPJ",0.666666666666667,0.6,0,0,110,TRUE,TRUE
"PWR0900266","PIPJ",0.333333333333333,0.2,0,0,45,TRUE,TRUE
"PWR0900274","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900281","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR0900282","PIPJ",0.333333333333333,0.6,0,0,90,TRUE,TRUE
"PWR0900283","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR1300103","PIPJ",0,0.222222222222222,0,0,45,FALSE,TRUE
"PWR1300104","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR1300112","PIPJ",0,0,5,5603.29075,NA,FALSE,FALSE
"PWR1300291","PIPJ",0,0,4,587.5725,NA,FALSE,FALSE
"PWR1300292","PIPJ",0.333333333333333,0.333333333333333,0,0,35,TRUE,TRUE
"PWR1300308","PIPJ",0.666666666666667,0.222222222222222,0,0,68,TRUE,TRUE
"PWR1300309","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR1300546","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR1300548","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR1300569","PIPJ",0.333333333333333,0.111111111111111,0,0,120,TRUE,TRUE
"PWR1300571","PIPJ",0,0,0,0,NA,FALSE,FALSE
"PWR1300572","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100011","PIPJ",7,4.8,3,4700.99605,130,TRUE,TRUE
"RAL1100012","PIPJ",0.333333333333333,0.2,3,2721.5479,30,TRUE,TRUE
"RAL1100041","PIPJ",0.666666666666667,0.4,0,0,106,TRUE,TRUE
"RAL1100042","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100047","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100049","PIPJ",5.66666666666667,4.6,0,0,150,TRUE,TRUE
"RAL1100060","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100061","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100092","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100106","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100143","PIPJ",0,0,1,359.4986,NA,FALSE,FALSE
"RAL1100180","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100297","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100298","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100341","PIPJ",0,0.4,0,0,25,FALSE,TRUE
"RAL1100342","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100388","PIPJ",1,0.6,0,0,19,TRUE,TRUE
"RAL1100389","PIPJ",0,0,3,1479.4581,NA,FALSE,FALSE
"RAL1100433","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100435","PIPJ",0,0,3,2174.67765,NA,FALSE,FALSE
"RAL1100436","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100470","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100473","PIPJ",0,0,1,1103.90625,NA,FALSE,FALSE
"RAL1100475","PIPJ",0,0.4,0,0,10,FALSE,TRUE
"RAL1100476","PIPJ",0,0.6,3,16684.2644,12,FALSE,TRUE
"RAL1100516","PIPJ",0,0,1,5873.56625,NA,FALSE,FALSE
"RAL1100517","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100547","PIPJ",0.333333333333333,0.2,0,0,100,TRUE,TRUE
"RAL1100548","PIPJ",0.333333333333333,0.2,0,0,NA,TRUE,TRUE
"RAL1100549","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100550","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100551","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1100585","PIPJ",1,1.2,0,0,39,TRUE,TRUE
"RAL1100590","PIPJ",3.66666666666667,2.4,0,0,107,TRUE,TRUE
"RAL1100627","PIPJ",0.333333333333333,0.8,0,0,85,TRUE,TRUE
"RAL1100963","PIPJ",0.666666666666667,4.6,0,0,89,TRUE,TRUE
"RAL1100992","PIPJ",0.666666666666667,0.6,0,0,54,TRUE,TRUE
"RAL1100993","PIPJ",0.666666666666667,0.4,0,0,83,TRUE,TRUE
"RAL1101007","PIPJ",0,0,1,989.29625,NA,FALSE,FALSE
"RAL1101034","PIPJ",0,0,1,891.51665,NA,FALSE,FALSE
"RAL1101035","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1101049","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1101051","PIPJ",0,0,0,0,6,FALSE,FALSE
"RAL1101091","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1101243","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1101244","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1101247","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1101248","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RAL1101270","PIPJ",0.333333333333333,0.2,2,263.86205,70,TRUE,TRUE
"RCH1100001","PIPJ",0.333333333333333,0.333333333333333,1,934.34625,90,TRUE,TRUE
"RCH1100004","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100009","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100015","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100026","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100041","PIPJ",0,0,0,0,65,FALSE,FALSE
"RCH1100053","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100061","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100076","PIPJ",0.333333333333333,0.333333333333333,0,0,7,TRUE,TRUE
"RCH1100084","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100096","PIPJ",0,0,0,0,130,FALSE,FALSE
"RCH1100149","PIPJ",0,0,0,0,60,FALSE,FALSE
"RCH1100152","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100175","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100191","PIPJ",0.333333333333333,0.333333333333333,2,2048.85,24,TRUE,TRUE
"RCH1100197","PIPJ",0.333333333333333,0.333333333333333,2,816.4,3,TRUE,TRUE
"RCH1100261","PIPJ",2.66666666666667,2.66666666666667,1,50.24,11,TRUE,TRUE
"RCH1100271","PIPJ",0.666666666666667,0.5,0,0,25,TRUE,TRUE
"RCH1100326","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100350","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100401","PIPJ",0,0,1,362.86625,120,FALSE,FALSE
"RCH1100428","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100452","PIPJ",0,0,1,143.06625,35,FALSE,FALSE
"RCH1100667","PIPJ",0.666666666666667,0.5,0,0,24,TRUE,TRUE
"RCH1100698","PIPJ",2,1.5,0,0,12,TRUE,TRUE
"RCH1100727","PIPJ",3.66666666666667,3.5,2,3505.5117,15,TRUE,TRUE
"RCH1100772","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100803","PIPJ",2,1.5,0,0,55,TRUE,TRUE
"RCH1100825","PIPJ",0,0,3,427.04,NA,FALSE,FALSE
"RCH1100843","PIPJ",0,0,0,0,8,FALSE,FALSE
"RCH1100852","PIPJ",0,0,0,0,4,FALSE,FALSE
"RCH1100860","PIPJ",0,0,0,0,72,FALSE,FALSE
"RCH1100877","PIPJ",0.333333333333333,0.25,0,0,140,TRUE,TRUE
"RCH1100886","PIPJ",0,0,0,0,NA,FALSE,FALSE
"RCH1100893","PIPJ",0,0,2,265.43205,130,FALSE,FALSE
"RCH1100895","PIPJ",0,0,1,59.41665,NA,FALSE,FALSE
"RCH1100901","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0038","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0041","PIPJ",0,0,1,1719.3384,NA,FALSE,FALSE
"STR0058","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0059","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0067","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0076","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0081","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0088","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0255","PIPJ",0,0,2,1314.28625,NA,FALSE,FALSE
"STR0256","PIPJ",0,0,4,2540.8409,NA,FALSE,FALSE
"STR0274","PIPJ",0,0,5,1031.9453,NA,FALSE,FALSE
"STR0283","PIPJ",0,0,5,2898.36915,NA,FALSE,FALSE
"STR0292","PIPJ",0,0,4,1657.66095,NA,FALSE,FALSE
"STR0295","PIPJ",0,0,7,5663.6337,NA,FALSE,FALSE
"STR0298","PIPJ",0,0,2,684.8026,NA,FALSE,FALSE
"STR0299","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0307","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0311","PIPJ",0,0,3,4458.486,NA,FALSE,FALSE
"STR0315","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0316","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STR0319","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900001","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900002","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900006","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900007","PIPJ",0,0.2,0,0,15,FALSE,TRUE
"STY0900008","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900011","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900013","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900016","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900018","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900021","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900023","PIPJ",0,0.8,0,0,9,FALSE,TRUE
"STY0900024","PIPJ",0,0,0,0,5,FALSE,FALSE
"STY0900028","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900031","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900033","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900038","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900042","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900043","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900045","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900046","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900048","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900050","PIPJ",0,0.2,0,0,23,FALSE,TRUE
"STY0900052","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900053","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900056","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900058","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900061","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900065","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900071","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900075","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900076","PIPJ",0,0,0,0,NA,FALSE,FALSE
"STY0900078","PIPJ",0,0,0,0,NA,FALSE,FALSE
"AMR1300014","PSME",0,0.4,0,0,15,FALSE,TRUE
"AMR1300030","PSME",0,0,3,480.58485,NA,FALSE,FALSE
"AMR1300034","PSME",0,0.2,0,0,13,FALSE,TRUE
"AMR1300052","PSME",3,2.4,0,0,130,TRUE,TRUE
"AMR1300091","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300096","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300105","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300124","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300134","PSME",0.666666666666667,0.8,0,0,34,TRUE,TRUE
"AMR1300135","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300136","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300142","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300161","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300168","PSME",5,5,0,0,68,TRUE,TRUE
"AMR1300192","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300194","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300195","PSME",0,0.6,0,0,10,FALSE,TRUE
"AMR1300196","PSME",0,0.8,0,0,15,FALSE,TRUE
"AMR1300204","PSME",0.666666666666667,0.6,0,0,20,TRUE,TRUE
"AMR1300235","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300236","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300253","PSME",1.33333333333333,0.8,0,0,22,TRUE,TRUE
"AMR1300312","PSME",0.333333333333333,0.4,0,0,35,TRUE,TRUE
"AMR1300392","PSME",0,0.6,0,0,24,FALSE,TRUE
"AMR1300408","PSME",0,1.8,0,0,23,FALSE,TRUE
"AMR1300412","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300423","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300435","PSME",0,4.8,1,1006.0874,24,FALSE,TRUE
"AMR1300438","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300441","PSME",0,0.2,0,0,10,FALSE,TRUE
"AMR1300443","PSME",0,0.2,0,0,15,FALSE,TRUE
"AMR1300444","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300559","PSME",0.333333333333333,0.4,0,0,22,TRUE,TRUE
"AMR1300576","PSME",0.333333333333333,0.4,2,231.8105,55,TRUE,TRUE
"AMR1300590","PSME",0,0,0,0,63,FALSE,FALSE
"AMR1300611","PSME",0,0.4,0,0,15,FALSE,TRUE
"AMR1300638","PSME",0,0.2,2,8259.84065,10,FALSE,TRUE
"AMR1300643","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300668","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300685","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300686","PSME",0,0,0,0,NA,FALSE,FALSE
"AMR1300689","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1200086","PSME",0,0,3,2218.32365,100,FALSE,FALSE
"ANT1200087","PSME",0,0,8,8493.92765,NA,FALSE,FALSE
"ANT1200092","PSME",0,0,2,1517.405,NA,FALSE,FALSE
"ANT1200094","PSME",0,0,11,3137.05625,NA,FALSE,FALSE
"ANT1200097","PSME",0,0,2,978.30625,NA,FALSE,FALSE
"ANT1200098","PSME",0.333333333333333,0.2,9,1452.9408,40,TRUE,TRUE
"ANT1200110","PSME",1,0.6,3,1045.87905,83,TRUE,TRUE
"ANT1200119","PSME",1,0.6,4,1627.305,42,TRUE,TRUE
"ANT1200138","PSME",0,0,12,6840.35655,NA,FALSE,FALSE
"ANT1200145","PSME",0,0,6,9755.195,NA,FALSE,FALSE
"ANT1200191","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1200192","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1200306","PSME",0.666666666666667,0.4,2,1075.45,50,TRUE,TRUE
"ANT1200307","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1200536","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1200538","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1200583","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1200627","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1200676","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201310","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201519","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201585","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201587","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201769","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201771","PSME",0.333333333333333,0.2,0,0,40,TRUE,TRUE
"ANT1201775","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201832","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201836","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201838","PSME",0,0.2,0,0,19,FALSE,TRUE
"ANT1201842","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201850","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201856","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201898","PSME",0.333333333333333,1,0,0,25,TRUE,TRUE
"ANT1201900","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201949","PSME",0,0.2,0,0,9,FALSE,TRUE
"ANT1201951","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201953","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201963","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1201965","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202011","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202015","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202082","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202090","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202098","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202104","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202137","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202150","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202154","PSME",0.333333333333333,0.2,0,0,15,TRUE,TRUE
"ANT1202174","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202186","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202198","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202225","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202242","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202263","PSME",0,0,0,0,NA,FALSE,FALSE
"ANT1202292","PSME",0,0,5,1135.267,NA,FALSE,FALSE
"ANT1202293","PSME",0.666666666666667,1.4,0,0,113,TRUE,TRUE
"BAG1061","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1072","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1074","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1082","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1085","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1089","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1163","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1221","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1260","PSME",2,2,0,0,19,TRUE,TRUE
"BAG1276","PSME",1.66666666666667,2,0,0,22,TRUE,TRUE
"BAG1301","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1306","PSME",13.3333333333333,11,0,0,28,TRUE,TRUE
"BAG1308","PSME",0.666666666666667,0.5,0,0,21,TRUE,TRUE
"BAG1312","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1318","PSME",5.66666666666667,4.5,0,0,35,TRUE,TRUE
"BAG1349","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1357","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1360","PSME",0.333333333333333,0.25,1,4751.4794,28,TRUE,TRUE
"BAG1378","PSME",0.333333333333333,0.25,0,0,38,TRUE,TRUE
"BAG1463","PSME",0,0,1,2741.85585,NA,FALSE,FALSE
"BAG1474","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1489","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1496","PSME",1,1.75,0,0,19,TRUE,TRUE
"BAG1535","PSME",0,0,1,918.1674,NA,FALSE,FALSE
"BAG1537","PSME",0,0,0,0,NA,FALSE,FALSE
"BAG1545","PSME",0.333333333333333,0.25,0,0,64,TRUE,TRUE
"BAG1548","PSME",0,0,1,2826,NA,FALSE,FALSE
