"OldPLOTID","Regen_Plot","modal_ht_ft","Species","Cover","ID","modal_ht_cm","comments"
,"ELK2012828",,"TODI",4.00,6649,20.00,
,"ELK2012828",,"ROGY",1.00,6650,25.00,
,"ELK2012828",,"ARGL",0.50,6651,35.00,
,"ELK2012829",,"TODI",4.00,6652,25.00,
,"ELK2012829",,"RUGLG",10.00,6653,25.00,
,"ELK2012829",,"GACO9",1.00,6654,35.00,
,"ELK2012829",,"CEIN3",5.00,6655,100.00,
,"ELK2012829",,"ARGL",1.00,6656,41.00,
,"ELK2012829",,"BEAQ",2.00,6657,60.00,
,"ELK2012829",,"LOIN",0.50,6658,30.00,
,"ELK2012856",,"GACO9",8.00,6659,150.00,
,"ELK2012856",,"RHIL",4.00,6660,70.00,
,"ELK2012856",,"CECU",0.50,6661,25.00,
,"ELK2012856",,"TODI",7.00,6662,60.00,
,"ELK2012857",,"CEIN3",50.00,6663,200.00,
,"ELK2012857",,"TODI",30.00,6664,75.00,
,"ELK2012857",,"ARGL",0.50,6665,80.00,
,"ELK2012799",,"TODI",8.00,6666,50.00,
,"ELK2012799",,"ARGL",0.50,6667,4.00,
,"ELK2012799",,"CEIN3",0.50,6668,15.00,
,"ELK2012624",,"CECU",5.00,6669,130.00,
,"ELK2012624",,"ARGL",2.00,6670,70.00,
,"ELK2012624",,"TODI",15.00,6671,80.00,
,"ELK2012624",,"ROGY",1.00,6672,45.00,
,"ELK2012595",,"ROGY",4.00,6673,40.00,
,"ELK2012595",,"HODI",4.00,6674,120.00,
,"ELK2012595",,"CEIN3",70.00,6675,150.00,
,"ELK2012595",,"BENE2",8.00,6676,25.00,
,"ELK2012595",,"RIROR",2.00,6677,120.00,
,"ELK2012801",,"BENE2",45.00,6678,40.00,
,"ELK2012801",,"TODI",1.00,6679,90.00,
,"ELK2012801",,"SALIA",5.00,6680,100.00,
,"ELK2012801",,"RUPA",1.00,6681,40.00,
,"ELK2012801",,"SYMO",1.00,6682,15.00,
,"ELK2012510",,"GACO6",4.00,6683,150.00,
,"ELK2012510",,"SALIA",10.00,6684,70.00,
,"ELK2012510",,"QUVA",15.00,6685,100.00,
,"ELK2012510",,"ARGL",0.50,6686,18.00,
,"ELK2012510",,"RUPA",0.50,6687,15.00,
,"ELK2012510",,"RULE",1.00,6688,60.00,
,"ELK2012510",,"CEIN3",0.50,6689,37.00,
,"ELK2012510",,"AMALS",1.00,6690,85.00,
,"ELK2012587",,"ROGY",2.00,6691,20.00,
,"ELK2012587",,"CEIN3",40.00,6692,160.00,
,"ELK2012587",,"SYMO",7.00,6693,20.00,
,"ELK2012587",,"SALIA",10.00,6694,200.00,
,"ELK2012527",,"RUPA",5.00,6695,30.00,
,"ELK2012527",,"RULE",50.00,6696,20.00,
,"ELK2012527",,"SYMO",40.00,6697,30.00,
,"ELK2012527",,"BENE2",0.50,6698,20.00,
,"ELK2012527",,"RIROR",0.50,6699,55.00,
,"ELK2012527",,"SAMEC",3.00,6700,65.00,
,"ELK2012564",,"RIROR",5.00,6701,60.00,
,"ELK2012564",,"HODI",4.00,6702,65.00,
,"ELK2012564",,"SALIA",10.00,6703,120.00,
,"ELK2012564",,"ROGY",3.00,6704,40.00,
,"ELK2012564",,"RISA",0.50,6705,33.00,
,"ELK2012564",,"SYMO",6.00,6706,20.00,
,"ELK2012564",,"AMALS",3.00,6707,70.00,
,"ELK2012564",,"BENE2",2.00,6708,20.00,
,"ELK2012564",,"TODI",2.00,6709,25.00,
,"ELK2012564",,"CEIN3",10.00,6710,35.00,
,"ELK2012512",,"CEIN3",2.00,6711,65.00,
,"ELK2012512",,"RIROR",0.50,6712,65.00,
,"ELK2012512",,"QUVA",0.50,6713,4.00,
,"ELK2012511",,"GACO6",10.00,6714,60.00,
,"ELK2012511",,"TODI",6.00,6715,62.00,
,"ELK2012511",,"RIROR",20.50,6716,20.00,
,"ELK2012511",,"QUVA",8.00,6717,57.00,
,"ELK2012511",,"AMALS",0.50,6718,10.00,
,"ELK2012536",,"RIROR",1.00,6719,45.00,
,"ELK2012536",,"SYMO",2.00,6720,25.00,
,"ELK2012536",,"ARGL",0.50,6721,40.00,
,"ELK2012536",,"COCO",4.00,6722,225.00,
,"ELK2012536",,"AMALS",5.00,6723,140.00,
,"ELK2012536",,"RUUS",0.50,6724,12.00,
,"ELK2012536",,"HODI",0.50,6725,70.00,
,"ELK2012536",,"QUVA",5.00,6726,34.00,
,"ELK2012536",,"GACO6",1.00,6727,60.00,
,"ELK2012716",,"CEIN3",12.00,6728,140.00,
,"ELK2012716",,"RIROR",10.00,6729,90.00,
,"ELK2012716",,"ARGL",0.50,6730,40.00,
,"ELK2012717",,"BENE2",5.00,6731,30.00,
,"ELK2012717",,"CEIN3",15.00,6732,130.00,
,"ELK2012717",,"TODI",8.00,6733,70.00,
,"ELK2012717",,"RIROR",0.50,6734,47.00,
,"ELK2012717",,"SALIA",0.50,6735,10.00,
,"ELK2012745",,"CEIN3",2.00,6736,100.00,
,"ELK2012745",,"ARGL",8.00,6737,50.00,
,"ELK2012745",,"RIROR",1.00,6738,73.00,
,"ELK2012622",,"CEIN3",10.00,6739,80.00,
,"ELK2012622",,"COCO",2.00,6740,106.00,
,"ELK2012622",,"RUUR",4.00,6741,15.00,
,"ELK2012622",,"RIROR",3.00,6742,100.00,
,"ELK2012622",,"BENE2",1.00,6743,40.00,
,"ELK2012652",,"BENE2",8.00,6744,10.00,
,"ELK2012652",,"CEIN3",90.00,6745,145.00,
,"ELK2012652",,"RUUS",20.00,6746,10.00,
,"ELK2012652",,"RIROR",0.50,6747,55.00,
,"ELK2012652",,"SYMO",0.50,6748,40.00,
,"ELK2012653",,"RUPA",6.00,6749,20.00,
,"ELK2012653",,"CEIN3",45.00,6750,140.00,
,"ELK2012653",,"SYMO",6.00,6751,35.00,
,"ELK2012653",,"SASIA",7.00,6752,235.00,
,"ELK2012653",,"COCO",11.00,6753,200.00,
,"ELK2012653",,"RULE",2.00,6754,60.00,
,"ELK2012653",,"RUUR",10.00,6755,25.00,
,"ELK2012653",,"TODI",3.00,6756,2.00,
,"ELK2012653",,"BENE2",4.00,6757,40.00,
,"ELK2012653",,"SAMEC",5.00,6758,300.00,
,"ELK2012653",,"RIROR",20.50,6759,35.00,
,"ELK2012623",,"CEIN3",80.00,6760,60.00,
,"ELK2012623",,"RULE",15.00,6761,50.00,
,"ELK2012623",,"BENE2",15.00,6762,20.00,
,"ELK2012623",,"COCO",4.00,6763,110.00,
,"ELK2012623",,"ARGL",0.50,6764,35.00,
,"ELK2012623",,"SASIA",0.50,6765,45.00,
,"ELK2012623",,"RUUR",5.00,6766,35.00,
,"ELK2012623",,"SYMO",4.00,6767,40.00,
,"ELK2012772",,"CEIN3",20.00,6768,70.00,
,"ELK2012772",,"ARGL",8.00,6769,60.00,
,"ELK2012772",,"TODI",10.00,6770,50.00,
,"ELK2012771",,"TODI",2.00,6771,35.00,
,"ELK2012771",,"RULE",2.00,6772,10.00,
,"ELK2012771",,"RIROR",1.00,6773,60.00,
,"ELK2012771",,"LOIN",0.50,6774,3.00,
,"ELK2012744",,"RUUR",4.00,6775,10.00,
,"ELK2012744",,"RUGLG",1.00,6776,10.00,
,"ELK2012744",,"SALIA",1.00,6777,17.00,
,"ELK2012744",,"TODI",2.00,6778,20.00,
,"ELK2012565",,"CEIN3",7.00,6779,40.00,
,"ELK2012565",,"SASIA",85.00,6780,180.00,
,"ELK2012565",,"RUUR",3.00,6781,20.00,
,"ELK2012594",,"CEIN3",2.00,6782,30.00,
,"ELK2012594",,"TODI",3.00,6783,40.00,
,"ELK2012594",,"SALIA",15.00,6784,201.00,
,"ELK2012594",,"RUUR",5.00,6785,17.00,
,"ELK2012594",,"RIROR",1.00,6786,40.00,
,"ELK2012690",,"RUPA",35.00,6787,65.00,
,"ELK2012690",,"ROGY",15.00,6788,40.00,
,"ELK2012690",,"BENE2",5.00,6789,25.00,
,"ELK2012690",,"RUUR",3.00,6790,25.00,
,"ELK2012690",,"SYMO",8.00,6791,30.00,
,"ELK2012690",,"SALIA",0.50,6792,45.00,
,"ELK2012690",,"RISA",2.00,6793,140.00,
,"ELK2012690",,"CEIN3",5.00,6794,90.00,
,"ELK2012659",,"TODI",15.00,6795,15.00,
,"ELK2012659",,"CEIN3",12.00,6796,160.00,
,"ELK2012659",,"BENE2",8.00,6797,20.00,
,"ELK2012659",,"ROGY",8.00,6798,60.00,
,"ELK2012659",,"VAPA",3.00,6799,85.00,
,"ELK2012659",,"SYMO",11.00,6800,25.00,
,"ELK2012659",,"RUUR",12.00,6801,15.00,
,"ELK2012659",,"RUPA",4.00,6802,25.00,
,"ELK2012659",,"RISA",0.50,6803,30.00,
,"ELK2012659",,"LOIN",0.50,6804,100.00,
,"ELK2012659",,"SALIA",1.00,6805,25.00,
,"ELK2012591",,"ERCA6",95.00,6806,85.00,
,"ELK2012591",,"CECU",25.00,6807,30.00,
,"ELK2012591",,"RIROR",0.50,6808,40.00,
,"ELK2012591",,"CEIN3",1.00,6809,70.00,
,"ELK2012572",,"RUPA",3.00,6810,25.00,
,"ELK2012572",,"RULE",5.00,6811,14.00,
,"ELK2012572",,"SYMO",7.00,6812,34.00,
,"ELK2012572",,"CEIN3",3.00,6813,3.25,
,"ELK2012572",,"RIROR",1.00,6814,95.00,
,"ELK2012751",,"CEIN3",15.00,6815,150.00,
,"ELK2012751",,"TODI",1.00,6816,85.00,
,"ELK2012751",,"SALIA",30.00,6817,210.00,
,"ELK2012751",,"RUPA",50.00,6818,90.00,
,"ELK2012751",,"SYMO",1.00,6819,30.00,
,"ELK2012751",,"RUUS",3.00,6820,23.00,
,"ELK2012779",,"COCO",5.00,6821,90.00,
,"ELK2012779",,"RULE",60.00,6822,20.00,
,"ELK2012779",,"CEIN3",10.00,6823,80.00,
,"ELK2012779",,"SYMO",3.00,6824,25.00,
,"ELK2012779",,"ROGY",7.00,6825,70.00,
,"ELK2012779",,"TODI",50.00,6826,65.00,
,"ELK2012571",,"BENE2",5.00,6827,30.00,
,"ELK2012571",,"SYMO",2.00,6828,20.00,
,"ELK2012571",,"RULE",8.00,6829,40.00,
,"ELK2012571",,"CEIN3",1.00,6830,10.00,
,"ELK2012571",,"RUPA",0.50,6831,25.00,
,"ELK2012571",,"ROGY",0.50,6832,23.00,
,"ELK2012570",,"TODI",6.00,6833,30.00,
,"ELK2012570",,"BENE2",8.00,6834,30.00,
,"ELK2012570",,"RULE",3.00,6835,25.00,
,"ELK2012599",,"RUPA",10.00,6836,25.00,
,"ELK2012599",,"RULE",6.00,6837,15.00,
,"ELK2012599",,"SYMO",10.00,6838,30.00,
,"ELK2012599",,"RISA",4.00,6839,170.00,
,"ELK2012599",,"BENE2",3.00,6840,34.00,
,"ELK2012599",,"VAPA",3.00,6841,70.00,
,"ELK2012599",,"TODI",0.50,6842,18.00,
,"ELK2012892",,"BENE2",15.00,6843,30.00,
,"ELK2012892",,"SYMO",3.00,6844,2.20,
,"ELK2012892",,"ROGY",3.00,6845,50.00,
,"ELK2012864",,"CEIN3",85.00,6846,225.00,
,"ELK2012864",,"RULE",12.00,6847,100.00,
,"ELK2012864",,"RIROR",12.00,6848,45.00,
,"ELK2012864",,"SASIA",15.00,6849,250.00,
,"ELK2012864",,"TODI",3.00,6850,75.00,
,"ELK2012864",,"COCO",4.00,6851,250.00,
,"ELK2012864",,"SYMO",30.00,6852,50.00,
,"ELK2012864",,"RUPA",10.00,6853,65.00,
,"ELK2012864",,"BENE2",0.50,6854,35.00,
,"ELK2012864",,"ROGY",0.50,6855,100.00,
,"ELK2012864",,"SAMEC",2.00,6856,200.00,
,"ELK2012891",,"COCO",20.00,6857,225.00,
,"ELK2012891",,"RUGLG",45.00,6858,45.00,
,"ELK2012891",,"RUPA",5.00,6859,15.00,
,"ELK2012891",,"ROGY",8.00,6860,60.00,
,"ELK2012891",,"TODI",1.00,6861,30.00,
,"ELK2012891",,"SYMO",3.00,6862,35.00,
,"ELK2012891",,"CEIN3",6.00,6863,250.00,
,"ELK2012891",,"RIROR",1.00,6864,90.00,
,"ELK2012543",,"BENE2",40.00,6865,45.00,
,"ELK2012543",,"SYMO",8.00,6866,40.00,
,"ELK2012543",,"ROGY",4.00,6867,40.00,
,"ELK2012593",,"ERCA6",20.00,6868,50.00,
,"ELK2012592",,"ERCA6",12.00,6869,60.00,
,"ELK2012592",,"CECU",8.00,6870,20.00,
,"ELK2012592",,"RIROR",2.00,6871,18.00,
,"ELK2012592",,"QUVA",3.00,6872,70.00,
,"ELK2012590",,"SASIA",50.00,6873,250.00,
,"ELK2012590",,"SYMO",3.00,6874,21.00,
,"ELK2012590",,"CEIN3",60.00,6875,220.00,
,"ELK2012590",,"COCO",15.00,6876,300.00,
,"ELK2012590",,"ROGY",8.00,6877,90.00,
,"ELK2012590",,"RUGLG",60.00,6878,40.00,
,"ELK2012589",,"CEIN3",15.00,6879,100.00,
,"ELK2012589",,"SASIA",8.00,6880,130.00,
,"ELK2012589",,"COCO",8.00,6881,170.00,
,"ELK2012589",,"RIROR",6.00,6882,80.00,
,"ELK2012589",,"OECE",1.00,6883,110.00,
,"ELK2012600",,"TODI",1.00,6884,20.00,
,"ELK2012600",,"BENE2",40.00,6885,27.00,
,"ELK2012600",,"RUUR",10.00,6886,15.00,
,"ELK2012600",,"CEIN3",7.00,6887,200.00,
,"ELK2012617",,"CEIN3",75.00,6888,150.00,
,"ELK2012617",,"TODI",65.00,6889,130.00,
,"ELK2012617",,"RIROR",4.00,6890,50.00,
,"ELK2012618",,"TODI",10.00,6891,70.00,
,"ELK2012618",,"RIROR",1.00,6892,55.00,
,"ELK2012618",,"GAFL2",0.50,6893,35.00,
,"ELK2012619",,"CEIN3",3.00,6894,75.00,
,"ELK2012619",,"RUPA",1.00,6895,20.00,
,"ELK2012620",,"RIROR",3.00,6896,47.00,
,"ELK2012620",,"CECU",5.00,6897,30.00,
,"ELK2012620",,"CEIN3",7.00,6898,100.00,
,"ELK2012620",,"TODI",3.00,6899,120.00,
,"ELK2012621",,"SASIA",11.00,6900,160.00,
,"ELK2012621",,"RUUR",8.00,6901,25.00,
,"ELK2012621",,"RULE",4.00,6902,10.00,
,"ELK2012621",,"COCO",0.50,6903,60.00,
,"ELK2012893",,"TODI",7.00,6904,60.00,
,"ELK2012893",,"CEIN3",7.00,6905,120.00,
,"ELK2012893",,"COCO",2.00,6906,100.00,
,"ELK2012893",,"CONU4",4.00,6907,200.00,
,"ELK2012893",,"RULE",4.00,6908,40.00,
,"ELK2012893",,"RUPA",0.50,6909,30.00,
,"ELK2012893",,"ROGY",0.50,6910,25.00,
,"ELK2012893",,"SASIA",0.50,6911,30.00,
,"RCH1100432",,"ARVI",0.50,6912,10.00,
,"RCH1100432",,"CHNA",0.50,6913,10.00,
,"RCH1100503",,"GACO9",12.00,6914,150.00,
,"RCH1100503",,"CECU",0.50,6915,30.00,"C. arcuatus"
,"RCH1100503",,"ERCA6",4.00,6916,50.00,
,"RCH1100479",,"ERCA6",15.00,6917,40.00,
,"RCH1100479",,"CHNA",2.00,6918,25.00,
,"RCH1100479",,"ARPA6",0.50,6919,15.00,
,"RCH1100479",,"GACO9",0.50,6920,40.00,
,"RCH1100519",,"GACO9",,6921,,
,"RCH1100519",,"CEIN3",3.00,6922,40.00,
,"RCH1100519",,"FRPU7",2.00,6923,50.00,
,"RCH1100519",,"QUDU4",,6924,,"Treated as a ""tree"" in field"
,"RCH1100477",,"CEIN3",2.00,6925,20.00,
,"RCH1100430",,"GACO9",6.00,6926,5.00,
,"RCH1100084",,"SYMO",10.00,6927,20.00,
,"RCH1100084",,"AMAL2",1.00,6928,20.00,
,"RCH1100084",,"RIRO",0.50,6929,30.00,
,"RCH1100732",,"CHNA",1.00,6930,30.00,
,"RCH1100732",,"QUDU4",6.00,6931,45.00,
,"RCH1100732",,"GACO9",0.50,6932,20.00,
,"RCH1100114",,"SYMO",32.00,6933,15.00,
,"RCH1100114",,"ARNE",1.00,6934,10.00,
,"RCH1100114",,"CEPR",0.50,6935,5.00,
,"RCH1100114",,"CECO",2.00,6936,20.00,
,"RCH1100235",,"ARNE",4.00,6937,15.00,
,"RCH1100235",,"SYMO",10.00,6938,15.00,
,"RCH1100235",,"CECO",10.00,6939,20.00,
,"RCH1100235",,"ARPA6",0.50,6940,20.00,
,"RCH1100235",,"RIRO",1.00,6941,25.00,
,"RCH1100235",,"AMAL2",0.50,6942,40.00,
,"RCH1100210",,"SYMO",1.00,6943,15.00,
,"RCH1100210",,"CECO",10.00,6944,20.00,
,"RCH1100075",,"SYMO",15.00,6945,20.00,
,"RCH1100075",,"AMAL2",0.50,6946,15.00,
,"RCH1100075",,"CONU4",0.50,6947,25.00,
,"RCH1100100",,"RUPA",12.00,6948,40.00,
,"RCH1100100",,"SYMO",2.00,6949,20.00,
,"RCH1100100",,"RIRO",1.00,6950,45.00,
,"RCH1100100",,"CEIN3",0.50,6951,30.00,
,"RCH1100112",,"SYMO",0.50,6952,15.00,
,"RCH1100110",,"CHSE11",1.00,6953,30.00,
,"RCH1100110",,"GACO9",16.00,6954,100.00,
,"RCH1100110",,"ARPA6",2.00,6955,25.00,
,"RCH1100110",,"CECO",3.00,6956,20.00,
,"RCH1100110",,"CEPR",2.00,6957,4.00,
,"RCH1100063",,"RIRO",2.00,6958,30.00,
,"RCH1100063",,"SYMO",10.00,6959,20.00,
,"RCH1100063",,"ARPA6",4.00,6960,40.00,
,"RCH1100063",,"QUVA",0.50,6961,20.00,
,"RCH1100063",,"ARNE",0.50,6962,15.00,
,"RCH1100095",,"RIRO",0.50,6963,5.00,
,"RCH1100095",,"SYMO",4.00,6964,10.00,
,"RCH1100095",,"CECO",0.50,6965,5.00,
,"RCH1100789",,"SYMO",1.00,6966,25.00,
,"RCH1100737",,"GACO9",5.00,6967,45.00,
,"RCH1100737",,"CEIN3",50.00,6968,30.00,
,"RCH1100737",,"RICE",1.00,6969,30.00,
,"RCH1100737",,"RIRO",1.00,6970,30.00,
,"RCH1100737",,"ARPA6",0.50,6971,25.00,
,"RCH1100737",,"ROGY",10.00,6972,50.00,
,"RCH1100768",,"CEPR",1.00,6973,2.00,
,"RCH1100768",,"ROGY",2.00,6974,40.00,"c.f. Clifton's rose"
,"RCH1100768",,"CEIN3",2.00,6975,30.00,
,"RCH1100432",,"CEIN3",0.50,6976,30.00,
,"RCH1100432",,"CECU",2.00,6977,20.00,"Listed as C. arcuatus (Clifton)"
,"RCH1100070",,"ARNE",20.00,6978,20.00,
,"RCH1100070",,"CEPR",15.00,6979,5.00,
,"RCH1100070",,"QUVA",1.00,6980,30.00,
,"RCH1100070",,"ARPA6",3.00,6981,50.00,
,"RCH1100070",,"CECO",1.00,6982,30.00,
,"RCH1100264",,"GACO9",10.00,6983,125.00,
,"RCH1100264",,"ARPA6",5.00,6984,25.00,
,"RCH1100264",,"CEIN3",8.00,6985,45.00,
,"RCH1100089",,"SYMO",10.00,6986,,"modal height not recorded"
,"RCH1100089",,"CHSE11",5.00,6987,,"modal height not recorded"
,"RCH1100089",,"CECO",1.00,6988,,"modal height not recorded"
,"RCH1100089",,"CHVI8",0.50,6989,,"modal height not recorded"
,"RCH1100066",,"CECO",1.00,6990,15.00,
,"RCH1100066",,"SYMO",0.50,6991,5.00,
,"RCH1100066",,"ARPA6",0.50,6992,10.00,
,"RCH1100066",,"ARNE",0.50,6993,5.00,
,"RCH1100408",,"RUPA",0.50,6994,40.00,
,"RCH1100408",,"ARVI",0.50,6995,25.00,
,"RCH1100408",,"CEIN3",0.50,6996,20.00,
,"RCH1100408",,"CEPR",0.50,6997,10.00,
,"RCH1100408",,"ERCA6",0.50,6998,20.00,
,"RCH1100408",,"SASC",0.50,6999,30.00,
,"RCH1100408",,"RIVI3",0.50,7000,50.00,
,"RCH1100739",,"RUPA",4.00,7001,50.00,
,"RCH1100739",,"CEIN3",60.00,7002,40.00,
,"RCH1100739",,"GACO9",0.50,7003,30.00,
,"RCH1100739",,"ROGY",2.00,7004,40.00,
,"RCH1100739",,"SYMO",1.00,7005,20.00,
,"RCH1100739",,"SASC",0.50,7006,20.00,
,"RCH1100739",,"RIRO",0.50,7007,30.00,
,"RCH1100774",,"ROGY",5.00,7008,50.00,
,"RCH1100774",,"SYMO",2.00,7009,20.00,
,"RCH1100774",,"CEIN3",15.00,7010,50.00,
,"RCH1100022",,"CECO",43.00,7011,20.00,
,"RCH1100022",,"ARPA6",0.50,7012,20.00,
,"RCH1100022",,"CEIN3",2.00,7013,20.00,
,"RCH1100022",,"SYMO",0.50,7014,20.00,
,"RCH1100009",,"QUVA",0.50,7015,20.00,
,"RCH1100009",,"SYMO",0.50,7016,20.00,
,"RCH1100009",,"AMAL2",0.50,7017,30.00,
,"RCH1100039",,"SYMO",10.00,7018,10.00,
,"RCH1100039",,"CHSE11",0.50,7019,2.00,
,"RCH1100111",,"SYMO",0.50,7020,10.00,
,"RCH1100086",,"AMAL2",0.50,7021,15.00,
,"RCH1100086",,"ARPA6",0.50,7022,15.00,
,"RCH1100086",,"CHSE11",0.50,7023,15.00,
,"RCH1100086",,"SYMO",0.50,7024,10.00,
,"RCH1100076",,"CEIN3",0.50,7025,20.00,
,"RCH1100076",,"RIRO",0.50,7026,5.00,
,"RCH1100076",,"RICE",0.50,7027,10.00,
,"RCH1100197",,"CEIN3",2.00,7028,30.00,
,"RCH1100149",,"SYMO",30.00,7029,20.00,
,"RCH1100149",,"CEIN3",5.00,7030,50.00,
,"RCH1100149",,"RUPA",0.50,7031,15.00,
,"RCH1100250",,"CEIN3",8.00,7032,80.00,
,"RCH1100250",,"GACO9",4.00,7033,40.00,
,"RCH1100250",,"RULE",2.00,7034,50.00,
,"RCH1100173",,"CEIN3",20.00,7035,40.00,
,"RCH1100150",,"SASC",2.00,7037,50.00,
,"RCH1100065",,"CECO",4.00,7038,15.00,
,"RCH1100198",,"CEIN3",2.00,7039,40.00,
,"RCH1100248",,"CEIN3",,7040,,"No height or cover recorded"
,"RCH1100248",,"SASC",,7041,,"No height or cover recorded"
,"RCH1100248",,"GACO9",,7042,,"No height or cover recorded"
,"RCH1100248",,"PREM",,7043,,"No height or cover recorded"
,"RCH1100484",,"QUDU4",10.00,7044,80.00,
,"RCH1100484",,"GACO9",1.00,7045,40.00,
,"RCH1100484",,"ERCA6",30.00,7046,60.00,
,"RCH1100484",,"ARPA6",1.00,7047,20.00,
,"RCH1100460",,"ERCA6",40.00,7048,60.00,
,"RCH1100460",,"GACO9",2.00,7049,50.00,
,"RCH1100460",,"CE__",10.00,7050,30.00,"C. arcuatus (from Clifton)"
,"RCH1100460",,"QUDU4",1.00,7051,50.00,
,"RCH1100460",,"ARPA6",1.00,7052,20.00,
,"RCH1100458",,"ERCA6",15.00,7053,100.00,
,"RCH1100458",,"GACO9",10.00,7054,150.00,
,"RCH1100458",,"CHNA",1.00,7055,30.00,
,"RCH1100458",,"CEIN3",0.50,7056,30.00,
,"RCH1100843",,"HODI",1.00,7057,30.00,
,"RCH1100039",,"CEPR",0.50,7058,3.00,
,"RCH1100871",,"FRPU7",0.50,7059,40.00,
,"RCH1100871",,"AMAL2",0.50,7060,30.00,
,"RCH1100871",,"CEPR",0.50,7061,2.00,
,"RCH1100379",,"GARRY",6.00,7062,100.00,
,"RCH1100379",,"CEIN3",8.00,7063,30.00,
,"RCH1100379",,"RUPA",0.50,7064,30.00,
,"RCH1100379",,"RIVI3",0.50,7065,40.00,
,"RCH1100152",,"RIRO",0.50,7066,15.00,
,"RCH1100152",,"RICE",0.50,7067,30.00,
,"RCH1100152",,"SYMO",0.50,7068,30.00,
,"RCH1100243",,"CEIN3",0.50,7069,20.00,
,"RCH1100406",,"CEIN3",12.00,7070,50.00,
,"RCH1100406",,"CECU",1.00,7071,20.00,
,"RCH1100463",,"CEIN3",20.00,7072,60.00,
,"RCH1100463",,"SASC",15.00,7073,40.00,
,"RCH1100428",,"CEIN3",0.50,7074,40.00,
,"RCH1100403",,"CEIN3",0.50,7075,20.00,
,"RCH1100403",,"GACO9",0.50,7076,10.00,
,"RCH1100850",,"CEPR",0.50,7077,2.00,
,"RCH1100850",,"CHVI8",0.50,7078,15.00,
,"RCH1100850",,"SYMO",0.50,7079,10.00,
,"RCH1100452",,"ARPA6",4.00,7080,40.00,
,"RCH1100452",,"CECU",2.00,7081,30.00,
,"RCH1100452",,"GACO9",0.50,7082,30.00,
,"RCH1100401",,"CECU",10.00,7083,30.00,
,"RCH1100852",,"CEIN3",10.00,7084,60.00,
,"RCH1100852",,"CEPR",25.00,7085,2.00,
,"RCH1100848",,"SYMO",0.50,7086,20.00,
,"RCH1100901",,"AMAL2",,7087,,
,"RCH1100041",,"ARPA6",30.00,7088,100.00,
,"RCH1100041",,"ARNE",5.00,7089,20.00,
,"RCH1100041",,"SYMO",20.00,7090,10.00,
,"RCH1100041",,"QUVA",10.00,7091,50.00,
,"RCH1100041",,"CECO",10.00,7092,50.00,
,"RCH1100041",,"CEPR",20.00,7093,5.00,
,"RCH1100041",,"RIRO",1.00,7094,15.00,
,"RCH1100001",,"CEPR",8.00,7095,3.00,
,"RCH1100001",,"CEIN3",4.00,7096,50.00,
,"RCH1100001",,"AMAL2",2.00,7097,30.00,
,"RCH1100001",,"GACO9",2.00,7098,80.00,
,"RCH1100799",,"CEPR",0.50,7099,2.00,
,"RCH1100886",,"CHSE11",25.00,7100,100.00,
,"RCH1100886",,"ARNE",20.00,7101,10.00,
,"RCH1100886",,"CEPR",15.00,7102,2.00,
,"RCH1100261",,"ARPA6",26.00,7103,1.50,
,"RCH1100261",,"CEPR",2.00,7104,4.00,
,"RCH1100191",,"QUVA",10.00,7105,30.00,
,"RCH1100191",,"SYMO",0.50,7106,15.00,
,"RCH1100191",,"CEPR",0.50,7107,4.00,
,"RCH1100117",,"ARPA6",1.00,7108,35.00,
,"RCH1100117",,"CEPR",2.00,7109,5.00,
,"RCH1100117",,"CECO",0.50,7110,5.00,
,"RCH1100234",,"CEPR",10.00,7111,4.00,
,"RCH1100234",,"CECO",10.00,7112,20.00,
,"RCH1100234",,"ARPA6",1.00,7113,30.00,
,"RCH1100234",,"CEIN3",1.00,7114,1.00,
,"RCH1100234",,"GACO9",6.00,7115,100.00,
,"RCH1100209",,"GACO9",25.00,7116,100.00,
,"RCH1100209",,"ARPA6",4.00,7117,50.00,
,"RCH1100209",,"SYMO",1.00,7118,25.00,
,"RCH1100209",,"CECO",0.50,7119,10.00,
,"RCH1100209",,"QUVA",1.00,7120,35.00,
,"RCH1100209",,"CEIN3",0.50,7121,10.00,
,"RCH1100209",,"CEPR",1.00,7122,5.00,
,"RCH1100090",,"QUVA",4.00,7123,35.00,
,"RCH1100090",,"ARPA6",0.50,7124,20.00,
,"RCH1100090",,"GACO9",1.00,7125,65.00,
,"RCH1100090",,"CECO",1.00,7126,20.00,
,"RCH1100090",,"CEPR",1.00,7127,5.00,
,"RCH1100090",,"SYMO",0.50,7128,10.00,
,"RCH1100065",,"QUVA",3.00,7129,25.00,
,"RCH1100065",,"ARPA6",0.50,7130,10.00,
,"RCH1100065",,"PREM",0.50,7131,15.00,
,"RCH1100065",,"CEPR",0.50,7132,4.00,
,"RCH1100111",,"AMAL2",0.50,7133,30.00,
,"RUS1100030",,"HODI",0.50,7134,50.00,
,"RUS1100030",,"RISA",0.50,7135,80.00,
,"RUS1100031",,"RISA",1.00,7136,50.00,
,"RUS1100033",,"RISA",0.50,7137,60.00,
,"RUS1100033",,"ARPA6",0.50,7138,60.00,
,"RUS1100034",,"ARUV",20.00,7139,30.00,
,"RUS1100078",,"CEVE",0.50,7140,10.00,
,"RUS1100078",,"ARPA6",0.50,7141,10.00,
,"RUS1100097",,"RIRO",0.50,7142,40.00,
