"ID","Regen_Plot","Species","Comments"
4554,"MOO1201937","PIPO",
4555,"MOO1201938","PIPO",
4556,"MOO1201939","PIPO",
4557,"MOO1201939","ABCO",
4558,"MOO1201940","PIPO",
4559,"MOO1201940","ABCO",
4560,"MOO1201940","PSME",
4561,"MOO1201941","PIPO",
4562,"MOO1201941","CADE27",
4563,"MOO1201941","PSME",
4564,"MOO1201942","PIPO",
4565,"MOO1201942","ABCO",
4566,"MOO1201942","PILA",
4567,"MOO1201953","PIPO",
4568,"MOO1201954","PIPO",
4569,"MOO1201955","PIPO",
4570,"MOO1201956","PIPO",
4571,"MOO1201957","PIPO",
4572,"MOO1201957","ABCO",
4573,"MOO1201957","PSME",
4574,"MOO1201958","PIPO",
4575,"MOO1201958","CADE27",
4576,"MOO1201958","ABCO",
4577,"MOO1201959","PIPO",
4578,"MOO1201959","CADE27",
4579,"MOO1201959","ABCO",
4580,"MOO1201960","PIPO",
4581,"MOO1201960","PILA",
4582,"MOO1201960","CADE27",
4583,"MOO1202071","PIPO",
4584,"MOO1202071","ABCO",
4585,"MOO1202072","PIPO",
4586,"MOO1202091","ABCO",
4587,"MOO1202091","CADE27",
4588,"MOO1202091","PIPO",
4589,"MOO1202092","PIPO",
4590,"MOO1202092","ABCO",
4591,"MOO1202092","CADE27",
4592,"MOO1200289","CADE27",
4593,"MOO1200289","ABCO",
4594,"MOO1200289","PIPO",
4595,"MOO1200290","ABCO",
4596,"MOO1200290","PILA",
4597,"MOO1200290","PIPO",
4598,"MOO1200291","ABCO",
4599,"MOO1200291","POTR5",
4600,"MOO1200313","PSME",
4601,"MOO1200313","ABCO",
4602,"MOO1200313","PIPO",
4603,"MOO1200316","ABCO",
4604,"MOO1200316","PIPO",
4605,"MOO1200338","PIPO",
4606,"MOO1200338","ABCO",
4607,"MOO1200338","CADE27",
4608,"MOO1200339","ABCO",
4609,"MOO1200339","PIPO",
4610,"MOO1200339","PILA",
4611,"MOO1200340","ABCO",
4612,"MOO1200340","PILA",
4613,"MOO1200340","PIPO",
4614,"MOO1200342","PIPO",
4615,"MOO1200342","ABCO",
4616,"MOO1200342","ABMA",
4617,"MOO1200453","ABCO",
4618,"MOO1200453","PIPO",
4619,"MOO1200453","CADE27",
4620,"MOO1200519","ABCO",
4621,"MOO1200519","CADE27",
4622,"MOO1200519","PIPO",
4623,"MOO1200520","ABCO",
4624,"MOO1200520","PIPO",
4625,"MOO1200520","PILA",
4626,"MOO1200521","ABCO",
4627,"MOO1200521","PILA",
4628,"MOO1200521","PIPO",
4629,"MOO1200522","ABCO",
4630,"MOO1200522","ABMA",
4631,"MOO1200522","CADE27",
4632,"MOO1200523","ABMA",
4633,"MOO1200523","PIPO",
4634,"MOO1200542","ABCO",
4635,"MOO1200542","PIPO",
4636,"MOO1200544","PILA",
4637,"MOO1200544","ABCO",
4638,"MOO1200547","ABCO",
4639,"MOO1201679","ABCO",
4640,"MOO1201679","PIPO",
4641,"MOO1201680","PIPO",
4642,"MOO1201681","PIPO",
4643,"MOO1201696","PIPO",
4644,"MOO1201698","PIPO",
4645,"MOO1201714","PIPO",
4646,"MOO1201725","PIPO",
4647,"MOO1201725","ABCO",
4648,"MOO1201726","PIPO",
4649,"MOO1201728","PIPO",
4650,"MOO1201730","PIPO",
4651,"MOO1201732","PIPO",
4652,"MOO1201748","PIPO",
4653,"MOO1201748","ABCO",
4654,"MOO1201749","PIPO",
4655,"MOO1201751","PIPO",
4656,"MOO1201752","PIPO",
4657,"MOO1201854","PIPO",
4658,"MOO1202104","POTR5",
4659,"MOO1202104","ABCO",
4660,"MOO1202104","PICO",
4661,"MOO1202106","ABCO",
4662,"MOO1202106","PIPO",
4663,"MOO1202107","PIPO",
4664,"MOO1202107","ABCO",
4665,"MOO1202108","PIPO",
4666,"MOO1202108","ABCO",
4667,"MOO1202115","ABCO",
4668,"MOO1202115","PIPO",
4669,"MOO1202124","PIPO",
4670,"MOO1202124","ABCO",
4671,"MOO1202125","POTR5",
4672,"MOO1202125","ABCO",
4673,"MOO1202125","PIPO",
4674,"MOO1202126","PIPO",
4675,"MOO1202126","ABCO",
4676,"MOO1202127","ABCO",
4677,"MOO1202127","PIPO",
4678,"MOO1202133","PIPO",
4679,"MOO1202133","CADE27",
4680,"MOO1202133","ABCO",
4681,"MOO1202200","PIPO",
4682,"MOO1202200","ABCO",
4684,"MOO1202201","PIPO",
4685,"MOO1202201","ABCO",
4686,"MOO1202213","ABCO",
4687,"MOO1202213","PIPO",
4688,"MOO1200443","ABCO",
4689,"MOO1200443","PIPO",
4690,"MOO1200441","PIPO",
4691,"MOO1200434","PIPO",
4692,"MOO1200434","ABCO",
4693,"MOO1200089","PSME",
4694,"MOO1200089","ABCO",
4695,"MOO1200089","PIPO",
4696,"MOO1200111","ABCO",
4697,"MOO1200111","CADE27",
4698,"MOO1200111","PIPO",
4699,"MOO1200113","ABCO",
4700,"MOO1200113","PIPO",
4701,"MOO1200113","CADE27",
4702,"MOO1200129","ABCO",
4703,"MOO1200129","CADE27",
4704,"MOO1200129","PSME",
4705,"FRD1200022","PILA",
4706,"FRD1200022","CADE27",
4707,"FRD1200022","ABMA",
4708,"FRD1200031","PILA",
4709,"FRD1200031","CADE27",
4710,"FRD1200031","PIPO",
4711,"FRD1200033","PIPO",
4712,"FRD1200033","CADE27",
4713,"FRD1200033","ABMA",
4714,"FRD1200034","CADE27",
4715,"FRD1200034","PIPO",
4716,"FRD1200034","ABMA",
4717,"FRD1200035","PIPO",
4718,"FRD1200035","CADE27",
4719,"FRD1200035","QUKE",
4720,"FRD1200047","ABCO",
4721,"FRD1200047","CADE27",
4722,"FRD1200047","PIPO",
4723,"FRD1200048","QUCH2",
4724,"FRD1200048","PIPO",
4725,"FRD1200048","CADE27",
4726,"FRD1200049","PIPO",
4727,"FRD1200049","CADE27",
4728,"FRD1200049","QUCH2",
4729,"FRD1200060","PIPO",
4730,"FRD1200060","CADE27",
4731,"FRD1200060","QUCH2",
4732,"FRD1200061","PIPO",
4733,"FRD1200061","QUCH2",
4734,"FRD1200061","CADE27",
4735,"FRD1200062","PIPO",
4736,"FRD1200062","QUCH2",
4737,"FRD1200062","CADE27",
4738,"FRD1200063","PIPO",
4739,"FRD1200063","CADE27",
4740,"FRD1200063","QUCH2",
4741,"FRD1200065","PIPO",
4742,"FRD1200065","QUCH2",
4743,"FRD1200065","QUKE",
4744,"FRD1200070","PIPO",
4745,"FRD1200070","CADE27",
4746,"FRD1200070","QUCH2",
4747,"FRD1200079","PIPO",
4748,"FRD1200079","QUCH2",
4749,"FRD1200079","PILA",
4750,"FRD1200080","PIPO",
4751,"FRD1200080","QUCH2",
4752,"FRD1200080","QUKE",
4753,"FRD1200082","PIPO",
4754,"FRD1200082","QUCH2",
4755,"FRD1200082","CADE27",
4756,"FRD1200083","PIPO",
4757,"FRD1200083","CADE27",
4758,"FRD1200083","QUCH2",
4759,"FRD1200085","QUCH2",
4760,"FRD1200085","PIPO",
4761,"FRD1200085","CADE27",
4762,"FRD1200084","QUCH2",
4763,"FRD1200084","PILA",
4764,"FRD1200084","CADE27",
4765,"FRD1200090","QUCH2",
4766,"FRD1200090","PIPO",
4767,"FRD1200090","QUKE",
4768,"FRD1200092","ALNUS",
4769,"FRD1200092","PIPO",
4770,"FRD1200092","CADE27",
4771,"FRD1200093","PIPO",
4772,"FRD1200093","QUKE",
4773,"FRD1200093","QUCH2",
4774,"FRD1200099","QUCH2",
4775,"FRD1200099","QUKE",
4776,"FRD1200099","CADE27",
4777,"FRD1200102","QUCH2",
4778,"FRD1200102","PIPO",
4779,"FRD1200102","QUKE",
4780,"FRD1200103","QUCH2",
4781,"FRD1200103","PIPO",
4782,"FRD1200103","PILA",
4783,"FRD1200104","QUCH2",
4784,"FRD1200104","PILA",
4785,"FRD1200104","CADE27",
4786,"FRD1200105","QUCH2",
4787,"FRD1200105","PIPO",
4788,"FRD1200105","QUKE",
4789,"FRD1200106","PIPO",
4790,"FRD1200106","QUCH2",
4791,"FRD1200106","QUKE",
4792,"FRD1200107","QUCH2",
4793,"FRD1200107","PIPO",
4794,"FRD1200107","QUKE",
4795,"FRD1200109","QUKE",
4796,"FRD1200109","PIPO",
4797,"FRD1200109","CADE27",
4799,"FRD1200117","QUCH2",
4800,"FRD1200117","PIPO",
4801,"FRD1200117","QUKE",
4803,"FRD1200123","PIPO",
4804,"FRD1200123","QUKE",
4805,"FRD1200123","CADE27",
4806,"FRD1200124","QUKE",
4807,"FRD1200124","QUCH2",
4808,"FRD1200124","PIPO",
4809,"FRD1200125","PIPO",
4810,"FRD1200125","QUKE",
4811,"FRD1200125","CADE27",
4812,"FRD1200130","QUKE",
4813,"FRD1200130","PIPO",
4814,"FRD1200130","PSME",
4815,"FRD1200134","PIPO",
4816,"FRD1200134","QUCH2",
4817,"FRD1200134","QUKE",
4818,"FRD1200135","QUKE",
4819,"FRD1200135","PIPO",
4820,"FRD1200135","QUCH2",
4821,"FRD1200183","QUCH2",
4822,"FRD1200183","PIPO",
4823,"FRD1200183","CADE27",
4824,"FRD1200185","QUCH2",
4825,"FRD1200185","PIPO",
4826,"FRD1200185","PILA",
4827,"FRD1200229","ABCO",
4828,"FRD1200229","CADE27",
4829,"FRD1200229","PIPO",
4830,"FRD1200268","QUCH2",
4831,"FRD1200268","PIPO",
4832,"FRD1200269","PIPO",
4833,"FRD1200269","QUCH2",
4834,"FRD1200269","CADE27",
4835,"FRD1200270","PIPO",
4836,"FRD1200270","QUCH2",
4837,"FRD1200270","CADE27",
4838,"FRD1200271","PIPO",
4839,"FRD1200271","CADE27",
4840,"FRD1200271","ABCO",
4841,"FRD1200302","PILA",
4842,"FRD1200302","PIPO",
4843,"FRD1200302","CADE27",
4844,"FRD1200032","CADE27",
4845,"FRD1200032","PIPO",
4846,"FRD1200032","PSME",
4847,"FRN1200002","QUKE",
4848,"FRN1200002","QUCH2",
4849,"FRN1200002","PIPO",
4850,"FRN1200008","CADE27",
4851,"FRN1200008","PIPO",
4852,"FRN1200008","QUKE",
4853,"FRN1200013","QUCH2",
4854,"FRN1200013","QUKE",
4855,"FRN1200013","PIPO",
4856,"FRN1200017","QUCH2",
4857,"FRN1200017","PIPO",
4858,"FRN1200018","QUCH2",
4859,"FRN1200018","QUKE",
4860,"FRN1200018","PIPO",
4861,"FRN1200019","QUCH2",
4862,"FRN1200019","QUKE",
4863,"FRN1200019","CADE27",
4864,"FRN1200024","QUCH2",
4865,"FRN1200024","PIPO",
4866,"FRN1200024","QUKE",
4867,"FRN1200028","PIPO",
4868,"FRN1200028","QUCH2",
4869,"FRN1200028","CADE27",
4870,"FRN1200030","QUKE",
4871,"FRN1200030","QUCH2",
4872,"FRN1200030","PIPO",
4873,"FRN1200034","QUKE",
4874,"FRN1200034","QUCH2",
4875,"FRN1200034","PIPO",
4876,"FRN1200035","CADE27",
4877,"FRN1200035","QUKE",
4878,"FRN1200035","PILA",
4879,"FRN1200036","QUCH2",
4880,"FRN1200036","PIPO",
4881,"FRN1200036","CADE27",
4882,"FRN1200041","QUCH2",
4883,"FRN1200041","QUKE",
4884,"FRN1200041","PIPO",
4885,"FRN1200043","PIPO",
4886,"FRN1200043","CADE27",
4887,"FRN1200043","QUCH2",
4888,"FRN1200044","PIPO",
4889,"FRN1200044","CADE27",
4890,"FRN1200044","QUKE",
4891,"FRN1200049","QUCH2",
4892,"FRN1200049","PIPO",
4893,"FRN1200049","CADE27",
4894,"FRN1200051","QUCH2",
4895,"FRN1200051","PIPO",
4896,"FRN1200051","PILA",
4897,"FRN1200063","PIPO",
4898,"FRN1200063","PILA",
4899,"FRN1200063","CADE27",
4900,"FRN1200070","QUCH2",
4901,"FRN1200070","PIPO",
4902,"FRN1200070","PSME",
4903,"FRN1200090","QUCH2",
4904,"FRN1200090","QUKE",
4905,"FRN1200090","PIPO",
4906,"FRN1200091","QUCH2",
4907,"FRN1200091","PIPO",
4908,"FRN1200091","PILA",
4909,"FRN1200097","CADE27",
4910,"FRN1200097","PIPO",
4911,"FRN1200097","QUCH2",
4912,"FRN1200131","PIPO",
4913,"FRN1200131","CADE27",
4914,"FRN1200131","QUCH2",
4915,"FRN1200132","PIPO",
4916,"FRN1200132","QUCH2",
4917,"FRN1200132","PILA",
4918,"FRN1200136","QUCH2",
4919,"FRN1200136","CADE27",
4920,"FRN1200136","PIPO",
4921,"FRN1200138","CADE27",
4922,"FRN1200138","PIPO",
4923,"FRN1200138","QUCH2",
4924,"FRN1200172","PIPO",
4925,"FRN1200172","QUCH2",
4926,"FRN1200172","QUKE",
4927,"FRN1200180","QUCH2",
4928,"FRN1200180","PIPO",
4929,"FRN1200180","CADE27",
4930,"FRN1200184","QUCH2",
4931,"FRN1200184","CADE27",
4932,"FRN1200184","PIPO",
4933,"FRN1200186","QUCH2",
4934,"FRN1200186","PSME",
4935,"FRN1200186","PIPO",
4936,"FRN1200221","QUCH2",
4937,"FRN1200221","PIPO",
4938,"FRN1200225","QUCH2",
4939,"FRN1200225","PIPO",
4940,"FRN1200231","PIPO",
4941,"FRN1200231","QUCH2",
4942,"FRN1200231","CADE27",
4943,"FRN1200305","PILA",
4944,"FRN1200305","QUCH2",
4945,"FRN1200305","PIPO",
4946,"FRN1200307","PIPO",
4947,"FRN1200307","PILA",
4948,"FRN1200307","ABCO",
4949,"FRN1200322","PILA",
4950,"FRN1200322","ABCO",
4951,"FRN1200322","CADE27",
4952,"FRN1200324","PIPO",
4953,"FRN1200324","ABCO",
4954,"FRN1200324","PILA",
4955,"FRN1200376","PIPO",
4956,"FRN1200376","QUKE",
4957,"FRN1200376","CADE27",
4958,"FRN1200377","CADE27",
4959,"FRN1200377","ABCO",
4960,"FRN1200378","ABCO",
4961,"FRN1200378","CADE27",
4962,"FRN1200378","PIPO",
4963,"FRN1200382","SALIX",
4964,"FRN1200382","ALNUS",
4965,"FRN1200394","PIPO",
4966,"FRN1200394","ABCO",
4967,"FRN1200394","PILA",
4968,"FRN1200398","ABCO",
4969,"FRN1200398","PILA",
4970,"FRN1200398","PIPO",
4971,"ANT1200536","PIPO",
4972,"ANT1200536","PSME",
4973,"ANT1200536","ABCO",
4974,"ANT1200538","ABCO",
4975,"ANT1200538","PSME",
4976,"ANT1200538","PIPO",
4977,"ANT1200540","PIPO",
4978,"ANT1200540","PSME",
4979,"ANT1200542","PIPO",
4980,"ANT1200542","CADE27",
4981,"ANT1200575","PIPO",
4982,"ANT1200575","PSME",
4983,"ANT1200575","ABCO",
4984,"ANT1200577","PIPO",
4985,"ANT1200577","ABCO",
4986,"ANT1200577","PSME",
4987,"ANT1200579","ABCO",
4988,"ANT1200579","PIPO",
4989,"ANT1200579","PSME",
4990,"ANT1200581","PIPO",
4991,"ANT1200581","ABCO",
4992,"ANT1200581","PSME",
4993,"ANT1200583","PSME",
4994,"ANT1200583","PIPO",
4995,"ANT1200583","ABCO",
4996,"ANT1200585","PILA",
4997,"ANT1200585","ABCO",
4998,"ANT1200585","CADE27",
4999,"ANT1200621","PSME",
5000,"ANT1200621","PIPO",
5001,"ANT1200621","PILA",
5002,"ANT1200623","PSME",
5003,"ANT1200623","PIPO",
5005,"ANT1200625","CADE27",
5006,"ANT1200625","PILA",
5007,"ANT1200625","PIPO",
5008,"ANT1200627","CADE27",
5009,"ANT1200627","PILA",
5010,"ANT1200627","ABCO",
5011,"ANT1200672","PIPO",
5012,"ANT1200672","PILA",
5013,"ANT1200672","ABCO",
5014,"ANT1200674","PILA",
5015,"ANT1200674","PIPO",
5016,"ANT1200674","ABCO",
5017,"ANT1200676","PILA",
5018,"ANT1200676","PIPO",
5019,"ANT1200676","PSME",
5020,"ANT1200726","PIPO",
5021,"ANT1200726","PILA",
5022,"ANT1200728","QUKE",
5023,"ANT1200728","PIPO",
5024,"ANT1200728","CADE27",
5025,"ANT1201310","PIPO",
5026,"FRN1200014","QUCH2",
5027,"FRN1200014","PIPO",
5028,"FRN1200014","QUKE",
5029,"FRN1200015","QUKE",
5030,"FRN1200015","PIPO",
5031,"FRN1200015","QUCH2",
5032,"FRN1200016","QUKE",
5033,"FRN1200016","QUCH2",
5034,"FRN1200016","PIPO",
5035,"FRN1200026","QUKE",
5036,"FRN1200026","QUCH2",
5037,"FRN1200026","PIPO",
5038,"FRN1200037","QUCH2",
5039,"FRN1200037","PIPO",
5040,"FRN1200037","QUKE",
5041,"FRN1200038","PIPO",
5042,"FRN1200038","CADE27",
5043,"FRN1200038","QUKE",
5044,"FRN1200039","PIPO",
5045,"FRN1200039","CADE27",
5046,"ANT1201376","PIPO",
5047,"ANT1201378","PIPO",
5048,"ANT1201444","PIPO",
5049,"ANT1201444","PICO",
5050,"ANT1201446","PICO",
5051,"ANT1201446","PIPO",
5052,"ANT1201448","PIPO",
5053,"ANT1201519","PIPO",
5054,"ANT1201519","ABCO",
5055,"ANT1201519","PICO",
5056,"ANT1201581","PIPO",
5057,"ANT1201585","PIPO",
5058,"ANT1201585","ABCO",
5059,"ANT1201587","PIPO",
5060,"ANT1201587","ABCO",
5061,"ANT1201769","PIJE",
5062,"ANT1201769","ABCO",
5063,"ANT1201769","PSME",
5064,"ANT1201771","PIPO",
5065,"ANT1201771","PIJE",
5067,"ANT1201773","PIJE",
5068,"ANT1201773","PSME",
5069,"ANT1201775","PIJE",
5070,"ANT1201775","PIPO",
5071,"ANT1201775","PSME",
5072,"ANT1201777","PIPO",
5073,"ANT1201777","PSME",
5074,"ANT1201779","PIPO",
5075,"ANT1201779","ABCO",
5076,"ANT1201779","PSME",
5078,"ANT1201793","PIPO",
5079,"ANT1201796","PIPO",
5080,"ANT1201799","PIPO",
5081,"ANT1201830","PIJE",
5082,"ANT1201830","ABCO",
5083,"ANT1201830","PSME",
5084,"ANT1201832","PIJE",
5085,"ANT1201832","PSME",
5086,"ANT1201834","PIPO",
5087,"ANT1201834","PILA",
5088,"ANT1201836","PIPO",
5089,"ANT1201836","PSME",
5090,"ANT1201838","PIPO",
5091,"ANT1201838","PSME",
5092,"ANT1201838","ABCO",
5093,"ANT1201840","PIPO",
5094,"ANT1201840","ABCO",
5095,"ANT1201842","PSME",
5096,"ANT1201842","PIPO",
5097,"ANT1201844","PIPO",
5098,"ANT1201844","ABCO",
5099,"ANT1201846","PIPO",
5100,"ANT1201846","ABCO",
5101,"ANT1201848","PIPO",
5102,"ANT1201848","ABCO",
5103,"ANT1201850","PIPO",
5104,"ANT1201854","PIPO",
5105,"ANT1201856","PIPO",
5106,"ANT1201856","PSME",
5107,"ANT1201860","PIPO",
5108,"ANT1201860","PSME",
5109,"ANT1201860","ABCO",
5110,"ANT1201896","PSME",
5111,"ANT1201896","ABCO",
5112,"ANT1201896","PIPO",
5113,"ANT1201898","PSME",
5114,"ANT1201898","ABCO",
5115,"ANT1201898","PIPO",
5116,"ANT1201899","PIPO",
5117,"ANT1201899","PSME",
5118,"ANT1201899","ABCO",
5119,"ANT1201900","ABCO",
5120,"ANT1201900","PSME",
5121,"ANT1201900","PIPO",
5122,"ANT1201963","PIPO",
5123,"ANT1201963","PSME",
5124,"ANT1201963","ABCO",
5125,"ANT1201965","PIPO",
5126,"ANT1201965","ABCO",
5127,"ANT1201965","PSME",
5128,"ANT1202033","PIPO",
5129,"ANT1202033","PSME",
5130,"ANT1202033","ABCO",
5131,"ANT1202025","ABCO",
5132,"ANT1202025","PIPO",
5133,"ANT1202027","ABCO",
5134,"ANT1202027","PIPO",
5135,"ANT1202027","PSME",
5136,"ANT1202029","PIPO",
5137,"ANT1202029","ABCO",
5138,"ANT1202029","PSME",
5139,"ANT1202031","ABCO",
5140,"ANT1202031","PSME",
5141,"ANT1202031","PIPO",
5142,"ANT1202035","PIPO",
5143,"ANT1202035","PSME",
5144,"ANT1202039","PIPO",
5145,"ANT1202039","ABCO",
5146,"ANT1202039","PSME",
5147,"ANT1202090","ABCO",
5148,"ANT1202090","PIPO",
5150,"ANT1202092","PIPO",
5151,"ANT1202092","ABCO",
5152,"ANT1202094","ABCO",
5153,"ANT1202094","PIPO",
5154,"ANT1202096","ABCO",
5155,"ANT1202096","PIPO",
5156,"ANT1202098","PIPO",
5157,"ANT1202098","PSME",
5158,"ANT1202098","ABCO",
5159,"ANT1202100","PIPO",
5160,"ANT1202100","PSME",
5161,"ANT1202100","CADE27",
5162,"ANT1202102","PIPO",
5163,"ANT1202102","PSME",
5164,"ANT1202102","ABCO",
5165,"ANT1202104","PSME",
5166,"ANT1202104","PIPO",
5167,"ANT1202104","ABCO",
5168,"ANT1202148","PSME",
5169,"ANT1202148","PIPO",
5171,"ANT1202150","PIPO",
5173,"ANT1202154","PIPO",
5174,"ANT1202154","PILA",
5175,"ANT1202154","PSME",
5176,"ANT1202172","ABCO",
5177,"ANT1202172","PIPO",
5178,"ANT1202172","PILA",
5180,"ANT1202174","PIPO",
5181,"ANT1202174","PILA",
5182,"ANT1202174","ABCO",
5183,"ANT1202179","PIPO",
5184,"ANT1202179","ABCO",
5185,"ANT1202179","PSME",
5186,"ANT1202180","ABCO",
5187,"ANT1202180","PIPO",
5188,"ANT1202180","PSME",
5189,"ANT1202198","PIPO",
5190,"ANT1202198","ABCO",
5191,"ANT1202216","PICO",
5192,"ANT1202216","PILA",
5193,"ANT1202216","PIPO",
5194,"ANT1202218","PIPO",
5195,"ANT1202218","ABCO",
5196,"ANT1202218","PICO",
5197,"ANT1202220","PICO",
5198,"ANT1202220","PIPO",
5199,"ANT1202220","PSME",
5200,"ANT1202225","PIPO",
5201,"ANT1202225","ABCO",
5202,"ANT1202225","PILA",
5203,"ANT1202226","PIPO",
5204,"ANT1202226","PILA",
5205,"ANT1202226","ABCO",
5206,"ANT1202242","PIPO",
5207,"ANT1202242","ABCO",
5208,"ANT1202261","PIPO",
5209,"ANT1202261","PILA",
5210,"ANT1202261","PSME",
5211,"ANT1202262","PSME",
5212,"ANT1202262","ABCO",
5213,"ANT1202262","PILA",
5214,"ANT1202263","PIPO",
5215,"ANT1202263","ABCO",
5216,"ANT1202263","PILA",
5217,"ANT1202292","PSME",
5218,"ANT1202292","ABCO",
5219,"ANT1202292","PILA",
5220,"ANT1202293","PSME",
5221,"ANT1202293","PIPO",
5222,"ANT1202293","ABCO",
5223,"ANT1200110","PSME",
5224,"ANT1200110","PIJE",
5225,"ANT1200119","PSME",
5226,"ANT1200119","PIJE",
5227,"ANT1200138","PSME",
5228,"ANT1200138","PIJE",
5229,"ANT1200145","PSME",
5230,"ANT1200145","PIJE",
5231,"FRD1200030","PIPO",
5232,"FRD1200030","ABCO",
5233,"FRD1200030","CADE27",
5234,"FRD1200058","PIPO",
5235,"FRD1200058","QUKE",
5236,"FRD1200058","QUCH2",
5237,"FRD1200064","PIPO",
5238,"FRD1200064","QUCH2",
5239,"FRD1200064","CADE27",
5240,"FRD1200066","QUCH2",
5241,"FRD1200066","PIPO",
5242,"FRD1200067","QUCH2",
5243,"FRD1200067","PIPO",
5244,"FRD1200069","PIPO",
5245,"FRD1200069","QUCH2",
5246,"FRD1200069","PILA",
5247,"FRD1200071","PIPO",
5248,"FRD1200071","QUCH2",
5249,"FRD1200071","PILA",
5250,"FRD1200108","PIPO",
5251,"FRD1200108","QUCH2",
5252,"FRD1200108","CADE27",
5253,"FRD1200111","PIPO",
5254,"FRD1200111","QUKE",
5255,"FRD1200111","QUCH2",
5256,"FRD1200133","PIPO",
5257,"FRD1200133","PSME",
5258,"FRD1200133","QUCH2",
5259,"FRD1200140","PIPO",
5260,"FRD1200140","QUCH2",
5261,"FRD1200140","CADE27",
5262,"FRN1200007","PIPO",
5263,"FRN1200007","QUCH2",
5264,"FRN1200007","CADE27",
5265,"FRN1200025","PIPO",
5266,"FRN1200025","QUCH2",
5267,"FRN1200025","QUKE",
5268,"FRN1200027","PIPO",
5269,"FRN1200027","CADE27",
5270,"FRN1200027","QUCH2",
5271,"FRN1200029","QUCH2",
5272,"FRN1200029","QUKE",
5273,"FRN1200029","CADE27",
5274,"FRN1200137","CADE27",
5275,"FRN1200137","QUKE",
5276,"FRN1200137","PSME",
5277,"FRN1200143","CADE27",
5278,"FRN1200143","PIPO",
5279,"FRN1200143","QUKE",
5280,"FRN1200226","QUCH2",
5281,"FRN1200226","PIPO",
5282,"FRN1200226","CADE27",
5283,"FRN1200230","PILA",
5284,"FRN1200230","CADE27",
5285,"FRN1200230","QUCH2",
5286,"FRN1200232","PIPO",
5287,"FRN1200232","CADE27",
5288,"FRN1200232","QUCH2",
5289,"FRN1200306","QUCH2",
5290,"FRN1200306","PIPO",
5291,"FRN1200306","CADE27",
5292,"FRN1200308","PIPO",
5293,"FRN1200308","QUCH2",
5294,"FRN1200308","CADE27",
5295,"FRN1200323","ABCO",
5296,"FRN1200323","CADE27",
5297,"FRN1200323","PIPO",
5298,"FRN1200325","ABCO",
5299,"FRN1200325","CADE27",
5300,"FRN1200325","PIPO",
5301,"FRN1200329","PILA",
5302,"FRN1200329","PIPO",
5303,"FRN1200329","CADE27",
5304,"FRN1200358","PIPO",
5305,"FRN1200358","ABCO",
5306,"FRN1200358","CADE27",
5307,"FRN1200360","PIPO",
5308,"FRN1200360","CADE27",
5309,"FRN1200360","ABCO",
5310,"FRN1200395","ABCO",
5311,"FRN1200395","ABMA",
5312,"FRN1200395","PIPO",
5313,"FRN1200397","ABCO",
5314,"FRN1200397","PIPO",
5315,"FRN1200399","ABCO",
5316,"FRN1200399","CADE27",
5317,"FRN1200399","PIPO",
5318,"MOO1200392","PIPO",
5319,"MOO1200392","ABCO",
5320,"BUT1200110","QUKE",
5321,"BUT1200110","PIJE",
5322,"BUT1200110","ABCO",
5323,"BUT1200113","QUKE",
5324,"BUT1200113","PIJE",
5325,"BUT1200113","ABCO",
5326,"BUT1200116","PIJE",
5327,"BUT1200116","QUKE",
5328,"BUT1200117","PIJE",
5329,"BUT1200117","ABCO",
5330,"BUT1200117","QUKE",
5331,"BUT1200124","PIJE",
5332,"BUT1200124","ABCO",
5333,"BUT1200124","QUKE",
5334,"BUT1200127","ABCO",
5335,"BUT1200127","PIJE",
5336,"BUT1200127","QUKE",
5337,"BUT1200128","PIJE",
5338,"BUT1200128","QUKE",
5339,"BUT1200142","PIJE",
5340,"BUT1200142","QUCH2",
5341,"BUT1200143","PIJE",
5342,"BUT1200143","QUCH2",
5343,"BUT1200143","PIMO3",
5345,"BUT1200144","PIMO3",
5346,"BUT1200144","PIJE",
5347,"BUT1200145","PIJE",
5348,"BUT1200145","ABCO",
5349,"BUT1200145","CEBE3",
5350,"BUT1200146","JUCA7",
5351,"BUT1200146","ABCO",
5352,"BUT1200146","PIJE",
5353,"BUT1200041","ABCO",
5354,"BUT1200041","PIJE",
5355,"BUT1200048","PILA",
5356,"BUT1200048","PIJE",
5357,"BUT1200048","PICO",
5358,"BUT1200049","PIJE",
5359,"BUT1200049","ABCO",
5360,"BUT1200049","PILA",
5361,"BUT1200057","ABCO",
5362,"BUT1200057","PIJE",
5363,"BUT1200061","PIJE",
5364,"BUT1200061","ABCO",
5365,"BUT1200062","ABCO",
5366,"BUT1200062","PIJE",
5367,"BUT1200063","PIJE",
5368,"BUT1200063","QUKE",
5369,"BUT1200070","QUKE",
5370,"BUT1200070","PIJE",
5371,"BUT1200075","PIJE",
5372,"BUT1200075","ABCO",
5373,"BUT1200074","PIJE",
5374,"BUT1200074","ABCO",
5375,"BUT1200079","PIJE",
5376,"BUT1200081","QUKE",
